seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
107,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,8,,,,1790077024.83,2026-09-22T11:37:04.830+00:00,34b3cb31-6380-41e8-87aa-47c5e99b4529,200,,False,212.979,38.19,39,,False,119,logs
108,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,9,,,,1790077027.146,2026-09-22T11:37:07.146+00:00,d89110c1-69b6-4769-8046-9f0197d3983e,200,,False,400.084,18.98,90,70.54,True,41,logs
109,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790077027.548,2026-09-22T11:37:07.547+00:00,b7f77907-9056-41ac-ae28-b47231b6db4d,200,,False,204.816,28.82,29,,False,41,logs
110,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,9,,,,1790077030.018,2026-09-22T11:37:10.017+00:00,75344ec1-b5a1-4493-912e-2c11ea95290b,200,,False,859.202,116.38,561,443.82,True,109,logs
111,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790077030.878,2026-09-22T11:37:10.878+00:00,2234dfc3-850c-489a-bf12-16d7cf0250cd,200,,False,214.841,39.37,40,,False,109,logs
112,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,9,,,,1790077033.183,2026-09-22T11:37:13.182+00:00,3a22d322-2a3f-4f33-aa23-32aebad1734a,200,,False,3967.629,17.6,3511,3492.45,True,133,logs
113,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,9,,,,1790077037.151,2026-09-22T11:37:17.151+00:00,d12cddc7-b06c-4d81-9c14-87c52fad2521,200,,False,198.746,19.17,20,,False,133,logs
114,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,9,,,,1790077039.558,2026-09-22T11:37:19.558+00:00,66a9bf05-a1c4-48eb-a1ea-aba6712efbd6,200,,False,1832.776,262.77,1359,1095.84,True,121,logs
115,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,9,,,,1790077041.392,2026-09-22T11:37:21.391+00:00,e4c5e23c-8581-4b0d-afb1-bdc5e7087fc1,200,,False,420.437,199.27,200,,False,129,logs
116,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,9,,,,1790077043.96,2026-09-22T11:37:23.960+00:00,0c8bb723-c079-494b-9555-54dfa779aadc,200,,False,616.385,175.86,324,147.51,True,78,logs
117,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790077044.578,2026-09-22T11:37:24.578+00:00,7896a7aa-69a2-43f2-acfe-8ea391729100,200,,False,382.173,139.64,140,,False,78,logs
118,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,9,,,,1790077047.108,2026-09-22T11:37:27.107+00:00,ce266c5b-ff2c-4b2a-b5c3-597f42acefba,200,,False,1222.727,128.42,885,755.87,True,119,logs
119,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,9,,,,1790077048.332,2026-09-22T11:37:28.331+00:00,f5d4009e-a746-4cd2-9998-78e4d7b41c43,200,,False,494.15,47.59,48,,False,119,logs
120,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,10,,,,1790077051.479,2026-09-22T11:37:31.478+00:00,c0a0a2fc-4490-4c22-b87c-ddbc4416be44,200,,False,495.683,32.81,123,89.8,True,41,logs
121,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790077051.976,2026-09-22T11:37:31.975+00:00,57e70b5a-0f18-46c4-b7dd-4ce612645156,200,,False,519.377,18.97,19,,False,42,logs
122,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,10,,,,1790077054.995,2026-09-22T11:37:34.995+00:00,489d8a0b-b277-4190-b20c-ec853ec0f452,200,,False,1327.8,129.9,929,798.98,True,121,logs
123,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,10,,,,1790077056.324,2026-09-22T11:37:36.323+00:00,6375d76a-5f12-4b51-8115-5f699961626c,200,,False,226.511,51.08,52,,False,121,logs
124,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,10,,,,1790077058.695,2026-09-22T11:37:38.694+00:00,452db228-6a02-4c20-bd1e-5421a6d32ec3,200,,False,868.851,137.35,566,428.59,True,107,logs
125,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790077059.565,2026-09-22T11:37:39.564+00:00,7df4e6c6-3f2a-4a66-a07e-fec31e669f98,200,,False,213.281,36.54,37,,False,107,logs
126,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,10,,,,1790077061.965,2026-09-22T11:37:41.964+00:00,e2c2cf60-4811-449b-a574-fc07c108ab1d,200,,False,1867.72,264.28,1377,1111.74,True,130,logs
127,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,10,,,,1790077063.834,2026-09-22T11:37:43.833+00:00,d0c8410e-c4a2-421b-8b6b-dc0fa6a9d875,200,,False,336.955,156.59,157,,False,137,logs
128,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,10,,,,1790077066.238,2026-09-22T11:37:46.238+00:00,2bb537af-9007-4e1a-98cd-f6a9d29623b2,200,,False,568.277,172.4,286,113.47,True,81,logs
129,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790077066.808,2026-09-22T11:37:46.807+00:00,3cc4fd29-d0d1-4a94-9d9d-e8001612b639,200,,False,280.814,104.73,105,,False,81,logs
130,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,10,,,,1790077069.21,2026-09-22T11:37:49.209+00:00,30076906-7a9e-4abb-a73b-6187b90e45ef,200,,False,3253.92,19.46,2846,2825.96,True,133,logs
131,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,10,,,,1790077072.467,2026-09-22T11:37:52.467+00:00,7c3d0288-d9f3-48bc-a325-694a5c1d14ba,200,,False,199.589,11.71,12,,False,133,logs
132,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,11,,,,1790077074.747,2026-09-22T11:37:54.747+00:00,1d06cffe-fa9f-4c2f-8e88-0c5f9f9a3059,200,,False,1429.713,152.3,1026,873.13,True,121,logs
133,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,11,,,,1790077076.178,2026-09-22T11:37:56.177+00:00,02b9f8b0-1cfd-4811-99b3-8f2c8bfb9de2,200,,False,318.662,142.74,143,,False,130,logs
134,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,11,,,,1790077078.61,2026-09-22T11:37:58.609+00:00,73887e28-2c81-4073-bd1a-276feb609bcf,200,,False,640.327,194.16,337,142.1,True,78,logs
135,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790077079.251,2026-09-22T11:37:59.250+00:00,e2b124ff-c7d8-442c-b3f2-5a4abc9f4655,200,,False,310.6,115.85,116,,False,78,logs
136,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,11,,,,1790077081.707,2026-09-22T11:38:01.706+00:00,fc5c445a-d2ea-4272-b075-09d3fc1b7033,200,,False,843.432,129.21,543,413.7,True,109,logs
137,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790077082.554,2026-09-22T11:38:02.553+00:00,cbc79397-6f27-48d2-a079-7e6909019de7,200,,False,223.418,46.77,47,,False,109,logs
138,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,11,,,,1790077084.998,2026-09-22T11:38:04.997+00:00,c0663ec8-ae35-4fe1-9669-27100c42fc6c,200,,False,4095.739,31.0,3576,3544.84,True,132,logs
139,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,11,,,,1790077089.096,2026-09-22T11:38:09.095+00:00,3a44033a-7afe-44b7-b8f2-18660b0f1307,200,,False,196.251,17.25,18,,False,132,logs
140,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,11,,,,1790077091.533,2026-09-22T11:38:11.533+00:00,0da595c0-4359-4e37-be2d-e6109ad7bdd1,200,,False,402.98,17.13,110,92.48,True,41,logs
141,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790077091.937,2026-09-22T11:38:11.937+00:00,78f50b1b-6838-4d2c-8929-bd88a94bb582,200,,False,216.144,30.34,31,,False,41,logs
142,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,11,,,,1790077094.403,2026-09-22T11:38:14.402+00:00,a980b761-b5a2-4129-879c-2f3da6ca29fb,200,,False,1022.632,99.11,742,642.33,True,123,logs
143,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,11,,,,1790077095.427,2026-09-22T11:38:15.426+00:00,951d280f-9e6a-41d0-817e-06fba6a5fe6c,200,,False,212.416,31.71,32,,False,123,logs
144,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,12,,,,1790077097.726,2026-09-22T11:38:17.725+00:00,0b3866a6-50ca-44fa-9bc3-4111144cd7d4,200,,False,1810.667,236.18,1383,1146.08,True,128,logs
145,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,12,,,,1790077099.537,2026-09-22T11:38:19.537+00:00,3fa24c57-47b1-4bda-8ac9-bf24b791eade,200,,False,511.422,182.29,183,,False,138,logs
146,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,12,,,,1790077102.132,2026-09-22T11:38:22.131+00:00,8c6397dd-0712-4e14-a307-4dff3bc69b92,200,,False,344.54,13.19,86,72.21,True,42,logs
147,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790077102.477,2026-09-22T11:38:22.477+00:00,c9f080a3-f9f1-4335-93dc-a8352603cbe1,200,,False,196.901,18.5,19,,False,42,logs
148,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,12,,,,1790077104.803,2026-09-22T11:38:24.802+00:00,8e0d51b5-a803-4d9a-aad3-4e99d0e426a0,200,,False,723.707,113.45,443,329.26,True,116,logs
149,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790077105.53,2026-09-22T11:38:25.530+00:00,69dd7ba7-4af9-4a15-8d24-e543ac4955a2,200,,False,253.882,18.67,19,,False,116,logs
150,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,12,,,,1790077107.913,2026-09-22T11:38:27.913+00:00,2bdd95d1-99d0-4a5c-a1a6-77baaedcb033,200,,False,1186.015,128.97,885,756.0,True,119,logs
151,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,12,,,,1790077109.1,2026-09-22T11:38:29.100+00:00,41eedb13-e164-414a-8b9d-75f68eaa9b7d,200,,False,216.54,37.91,38,,False,119,logs
152,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,12,,,,1790077111.435,2026-09-22T11:38:31.435+00:00,5c9a440a-32d6-4f7d-bd49-1a2209b5b5b9,200,,False,636.416,195.5,343,147.24,True,78,logs
153,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790077112.074,2026-09-22T11:38:32.074+00:00,2b7c2514-73f5-450f-9604-b8eaefe22a07,200,,False,300.954,125.4,126,,False,78,logs
154,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,12,,,,1790077114.57,2026-09-22T11:38:34.570+00:00,831fa9a5-25ba-4f1d-89ec-8b07fc2bc6de,200,,False,4124.662,27.69,3633,3604.96,True,133,logs
155,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,12,,,,1790077118.696,2026-09-22T11:38:38.696+00:00,4dcb6b8d-2bd0-483d-aba9-e7825286332e,200,,False,197.652,16.88,17,,False,133,logs
156,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,13,,,,1790077120.981,2026-09-22T11:38:40.981+00:00,afa304f1-80d5-4dfe-a1b2-3ab11131bb26,200,,False,417.314,28.95,120,90.29,True,41,logs
157,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790077121.402,2026-09-22T11:38:41.401+00:00,13a1ce16-232d-457c-bd51-f4d4c33a9a66,200,,False,196.95,22.41,23,,False,41,logs
158,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,13,,,,1790077123.652,2026-09-22T11:38:43.652+00:00,9df6b53f-fcd4-45b6-b537-6b8dc4601769,200,,False,1824.306,294.84,1388,1092.61,True,124,logs
159,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,13,,,,1790077125.478,2026-09-22T11:38:45.478+00:00,8c412bfe-010d-40fe-be74-a7f3ec7a375a,200,,False,329.88,151.2,152,,False,137,logs
160,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,13,,,,1790077128.023,2026-09-22T11:38:48.023+00:00,7f4290a7-d0cc-418c-b998-3e8dc24c120f,200,,False,3981.738,27.64,3500,3471.43,True,135,logs
161,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,13,,,,1790077132.007,2026-09-22T11:38:52.007+00:00,c65b67b8-1678-457e-bb57-1e7408fc3189,200,,False,209.846,16.55,17,,False,135,logs
162,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,13,,,,1790077134.362,2026-09-22T11:38:54.362+00:00,0bce9578-7304-407c-8a88-34b747d31939,200,,False,568.417,152.2,268,115.58,True,79,logs
163,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790077134.932,2026-09-22T11:38:54.931+00:00,93d41859-a7ec-418e-bccf-99e04b3b34a9,200,,False,280.079,98.95,99,,False,79,logs
164,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,13,,,,1790077137.317,2026-09-22T11:38:57.316+00:00,29d658c8-1868-4493-b7af-7d37d54cd766,200,,False,848.939,130.38,553,422.32,True,107,logs
165,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790077138.168,2026-09-22T11:38:58.167+00:00,f1267dc5-e76c-49ab-8cfc-16c83fb2d6d4,200,,False,212.826,37.03,38,,False,107,logs
166,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,13,,,,1790077140.672,2026-09-22T11:39:00.672+00:00,e908d4c0-a089-41cf-b2ad-2a9dec9f2de8,200,,False,1291.751,127.03,907,779.0,True,121,logs
167,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,13,,,,1790077141.965,2026-09-22T11:39:01.964+00:00,3abaa508-c574-495b-9f88-cce4373a5b61,200,,False,254.485,50.13,51,,False,121,logs
168,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,14,,,,1790077144.389,2026-09-22T11:39:04.388+00:00,3f0f1a64-b02e-4625-bbab-d3e818de1e81,200,,False,407.579,27.19,118,90.26,True,42,logs
169,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790077144.797,2026-09-22T11:39:04.797+00:00,d29a48c1-0de9-4a6a-b654-bd4cd9270c2d,200,,False,207.788,18.76,19,,False,42,logs
170,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,14,,,,1790077147.26,2026-09-22T11:39:07.260+00:00,b792cc2e-b1ef-4574-8ed9-e0e9e509fd18,200,,False,1209.117,113.59,886,771.7,True,119,logs
171,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,14,,,,1790077148.471,2026-09-22T11:39:08.470+00:00,9efbee9f-c888-4450-a8c5-024e5f4744e1,200,,False,214.768,37.73,38,,False,119,logs
172,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,14,,,,1790077150.768,2026-09-22T11:39:10.767+00:00,14ab266d-152a-47ec-897b-3c7a67c9cbeb,200,,False,4065.71,27.29,3604,3576.57,True,134,logs
173,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,14,,,,1790077154.834,2026-09-22T11:39:14.834+00:00,204074b0-dca6-4f88-8095-89dc7929c813,200,,False,224.288,22.88,23,,False,134,logs
174,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,14,,,,1790077157.156,2026-09-22T11:39:17.155+00:00,364a116c-2d94-4181-b3b0-f90c862cdebc,200,,False,1451.888,113.71,1055,940.62,True,128,logs
175,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,14,,,,1790077158.611,2026-09-22T11:39:18.611+00:00,2562a1e5-8a77-465e-933e-4f759996d320,200,,False,271.692,90.07,91,,False,135,logs
176,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,14,,,,1790077161.045,2026-09-22T11:39:21.045+00:00,94281053-5e8c-42ee-adcc-b0238a4b2c15,200,,False,587.256,170.64,291,119.84,True,79,logs
177,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790077161.634,2026-09-22T11:39:21.633+00:00,2f43e9d1-25ca-4005-b0d8-f77aadfaa189,200,,False,291.793,97.96,98,,False,79,logs
178,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,14,,,,1790077164.032,2026-09-22T11:39:24.031+00:00,064e2d51-70c3-4eed-803c-a941252c6344,200,,False,823.962,113.23,504,389.77,True,107,logs
179,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790077164.859,2026-09-22T11:39:24.858+00:00,b38c577a-9ece-47fc-a709-035b8afd6a1b,200,,False,231.411,47.94,48,,False,107,logs
180,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,15,,,,1790077167.284,2026-09-22T11:39:27.284+00:00,2c2b77d8-1483-45a6-8cdd-2ffb39d6b538,200,,False,699.138,106.44,423,316.47,True,107,logs
181,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790077167.985,2026-09-22T11:39:27.984+00:00,7abc33e7-1044-4c02-a070-8ab451d41ece,200,,False,214.93,34.12,35,,False,107,logs
182,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,15,,,,1790077170.268,2026-09-22T11:39:30.268+00:00,e429e60e-cd03-4265-a3b4-901ea44d4393,200,,False,381.43,13.69,87,72.72,True,42,logs
183,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790077170.652,2026-09-22T11:39:30.652+00:00,bebd2aab-9561-40af-bcf2-beab41bdc2a8,200,,False,197.125,14.35,15,,False,42,logs
184,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,15,,,,1790077172.988,2026-09-22T11:39:32.987+00:00,a882fb0e-3553-4ea0-b7cd-7c312ee399f8,200,,False,3867.179,16.78,3383,3366.05,True,133,logs
185,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,15,,,,1790077176.857,2026-09-22T11:39:36.857+00:00,4a162541-c28d-4a97-b2aa-d0f357bb2893,200,,False,222.274,23.65,24,,False,133,logs
186,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,15,,,,1790077179.21,2026-09-22T11:39:39.210+00:00,fd4c855c-5144-4a4b-bac8-d4c8f8e0bcc0,200,,False,1787.794,216.94,1357,1139.1,True,123,logs
187,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,15,,,,1790077181.002,2026-09-22T11:39:41.001+00:00,c24e225b-b07c-497d-8345-f4996036a1cd,200,,False,334.151,153.09,154,,False,130,logs
188,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,15,,,,1790077183.476,2026-09-22T11:39:43.475+00:00,627bc2fd-5efe-4346-8b6d-066d2f1ac5c8,200,,False,746.909,200.56,343,142.37,True,79,logs
189,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790077184.224,2026-09-22T11:39:44.223+00:00,42769210-0ccd-40f5-8a35-7c776beeb10f,200,,False,311.433,132.1,133,,False,79,logs
190,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,15,,,,1790077186.762,2026-09-22T11:39:46.761+00:00,2e54a019-8095-4d76-8a5f-121bf0e9f874,200,,False,1249.631,132.57,904,771.32,True,121,logs
191,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,15,,,,1790077188.013,2026-09-22T11:39:48.012+00:00,02f1575b-3062-46a4-8d0e-84928112d94e,200,,False,229.097,47.14,48,,False,121,logs
192,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,16,,,,1790077190.52,2026-09-22T11:39:50.520+00:00,6e1bcf7c-386e-43d1-a159-92c63b00ee70,200,,False,1238.937,117.13,913,795.74,True,119,logs
193,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,16,,,,1790077191.762,2026-09-22T11:39:51.761+00:00,942e2b56-3e35-414c-b047-fba1c5c385cf,200,,False,214.331,36.71,37,,False,119,logs
194,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,16,,,,1790077194.137,2026-09-22T11:39:54.137+00:00,f46e4c3f-8c92-4559-9e53-8dc8bc48347b,200,,False,422.154,34.71,124,89.13,True,42,logs
195,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790077194.56,2026-09-22T11:39:54.560+00:00,357d0816-07e8-4bf3-83fb-dea3552ee7e4,200,,False,198.676,19.17,20,,False,42,logs
196,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,16,,,,1790077196.901,2026-09-22T11:39:56.900+00:00,84138a8d-7d6b-4f4e-a35e-80f0569c9b33,200,,False,1820.716,284.51,1393,1108.4,True,122,logs
197,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,16,,,,1790077198.725,2026-09-22T11:39:58.724+00:00,2fd33ef9-c8c1-47a1-b300-6d9cc1c94bb2,200,,False,376.853,178.64,179,,False,131,logs
198,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,16,,,,1790077201.306,2026-09-22T11:40:01.306+00:00,b1cb4fad-8379-455c-8d6f-29a13ec5c265,200,,False,3987.579,30.57,3488,3457.02,True,132,logs
199,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,16,,,,1790077205.295,2026-09-22T11:40:05.294+00:00,3589c336-aab6-4716-989d-c6b9b0f35b7a,200,,False,195.813,17.66,18,,False,133,logs
200,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,16,,,,1790077208.216,2026-09-22T11:40:08.216+00:00,0040ec2e-1610-4d99-8c52-c577a04e7ffd,200,,False,623.484,179.44,325,144.74,True,78,logs
201,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790077208.841,2026-09-22T11:40:08.840+00:00,115a790c-9999-4162-9cce-010350315ccd,200,,False,424.102,115.09,116,,False,78,logs
202,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,16,,,,1790077211.452,2026-09-22T11:40:11.451+00:00,2a3d6d86-f496-4766-a630-9ee2a2904925,200,,False,858.77,139.75,564,423.9,True,107,logs
203,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790077212.312,2026-09-22T11:40:12.311+00:00,d21e52bc-4a5a-4bba-a9b2-7749cf99bed8,200,,False,217.353,36.71,37,,False,107,logs
204,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,17,,,,1790077214.639,2026-09-22T11:40:14.638+00:00,0bb53198-4d84-4dd9-8fc4-2038c1e47762,200,,False,553.562,148.34,263,114.02,True,79,logs
205,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790077215.195,2026-09-22T11:40:15.194+00:00,23b6435f-7128-4b75-9e81-20a5a6049fca,200,,False,276.997,96.82,97,,False,79,logs
206,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,17,,,,1790077217.528,2026-09-22T11:40:17.528+00:00,7f79b477-0d99-4e4e-9287-d9c982172efe,200,,False,445.653,19.09,89,69.58,True,41,logs
207,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790077217.975,2026-09-22T11:40:17.975+00:00,64ed293a-5122-426e-a611-18d2e30d6907,200,,False,190.387,13.63,14,,False,41,logs
208,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,17,,,,1790077220.376,2026-09-22T11:40:20.375+00:00,ab84b15d-56c7-4ac8-8e15-31fd02da9e96,200,,False,848.149,120.81,549,427.45,True,107,logs
209,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790077221.228,2026-09-22T11:40:21.227+00:00,d1ae07b5-8ba9-4b6d-ae87-27f220ac1853,200,,False,213.478,36.73,37,,False,107,logs
210,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,17,,,,1790077223.566,2026-09-22T11:40:23.566+00:00,a4137865-8aa3-41bc-87e5-eaa4c8e37e06,200,,False,3961.867,27.56,3501,3472.93,True,134,logs
211,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,17,,,,1790077227.529,2026-09-22T11:40:27.529+00:00,7804db93-d174-45a7-8fcf-03f8ecfa2ada,200,,False,196.584,16.16,17,,False,134,logs
212,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,17,,,,1790077229.818,2026-09-22T11:40:29.817+00:00,30bebd28-5cc0-4634-bafe-be23d8dbff05,200,,False,1714.409,195.5,1286,1090.02,True,125,logs
213,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,17,,,,1790077231.534,2026-09-22T11:40:31.533+00:00,0a75c69b-15e7-4153-9698-60025257029a,200,,False,416.056,170.05,171,,False,132,logs
214,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,17,,,,1790077234.229,2026-09-22T11:40:34.229+00:00,ad1219ed-b13c-41f5-a624-0a5e7e3e3140,200,,False,1211.94,125.24,908,782.62,True,119,logs
215,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,17,,,,1790077235.443,2026-09-22T11:40:35.442+00:00,e274c1c5-54f3-4b1e-83d1-44a3789e1a3e,200,,False,216.984,38.7,39,,False,119,logs
216,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,18,,,,1790077237.791,2026-09-22T11:40:37.790+00:00,1bfdc7fd-7444-45e8-b3a4-9eeee0551bac,200,,False,389.319,31.7,102,69.74,True,41,logs
217,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790077238.183,2026-09-22T11:40:38.183+00:00,d75fede0-d66e-4ff8-8e30-e66a9191aedc,200,,False,238.479,18.48,19,,False,41,logs
218,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,18,,,,1790077240.52,2026-09-22T11:40:40.520+00:00,27659c62-9ccb-4e9e-a204-8ee567a93663,200,,False,3976.997,27.7,3539,3510.49,True,132,logs
219,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,18,,,,1790077244.499,2026-09-22T11:40:44.498+00:00,d434e9aa-c884-4294-b666-4701eaa4c70b,200,,False,213.542,24.01,25,,False,132,logs
220,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,18,,,,1790077246.81,2026-09-22T11:40:46.809+00:00,4707d22c-f071-4f3b-98fa-516eb197dfbd,200,,False,650.042,212.92,357,143.94,True,80,logs
