seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
52.0,live_python_init,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,8.0,,,,1789900099.753,2026-09-20T10:28:19.752+00:00,14e20378-fbd7-403b-8708-db17a445c414,200,,False,407.395,29.67,118,88.1,True,41,logs
53.0,live_python_init,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,8.0,,,,1789900100.161,2026-09-20T10:28:20.160+00:00,579e83cc-c846-4d5d-8214-b8a8b7ab980e,200,,False,198.804,18.21,19,,False,41,logs
54.0,live_python_init,live,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,9.0,,,,1789900102.455,2026-09-20T10:28:22.454+00:00,f7c81ec6-b010-4350-9159-6671b18e7269,200,Unhandled,True,603.709,109.3,110,,False,47,logs
55.0,live_python_init,live,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,9.0,,,,1789900103.062,2026-09-20T10:28:23.061+00:00,0c1a09a8-b3a9-465d-91d1-55959b7f0267,200,Unhandled,True,332.295,149.97,150,,False,47,logs
56.0,live_python_init,live,python-default,python,default,1024,measure,idle,off,True,update_env,9.0,,,,1789900105.62,2026-09-20T10:28:25.619+00:00,e95ed8eb-1e79-4b3a-9e01-a866ba6e003a,200,,False,3146.018,15.89,2794,2777.59,True,134,logs
57.0,live_python_init,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,9.0,,,,1789900108.769,2026-09-20T10:28:28.769+00:00,a140116b-0da9-4bf7-b3fe-7cf9b4b093e4,200,,False,196.048,17.14,18,,False,134,logs
58.0,live_python_init,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,9.0,,,,1789900111.063,2026-09-20T10:28:31.063+00:00,042a2d86-084b-492c-85ea-2d0902d59880,200,,False,417.924,29.74,119,88.54,True,41,logs
59.0,live_python_init,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,9.0,,,,1789900111.482,2026-09-20T10:28:31.482+00:00,c224142f-ce44-4bed-a059-a7f4fd1a875d,200,,False,196.421,17.23,18,,False,41,logs
60.0,live_python_init,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,10.0,,,,1789900113.819,2026-09-20T10:28:33.819+00:00,805ceb13-2772-49ca-bac6-e21bca76009f,200,,False,380.195,22.48,98,74.71,True,41,logs
61.0,live_python_init,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,10.0,,,,1789900114.203,2026-09-20T10:28:34.202+00:00,5c2fd3b8-9dc8-44ad-98e0-cc62e83fd22d,200,,False,196.078,20.62,21,,False,41,logs
62.0,live_python_init,live,python-default,python,default,1024,measure,idle,off,True,update_env,10.0,,,,1789900116.569,2026-09-20T10:28:36.568+00:00,db844704-d5f7-483f-870d-d04704cf1866,200,,False,3738.453,31.32,3289,3257.34,True,132,logs
63.0,live_python_init,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,10.0,,,,1789900120.31,2026-09-20T10:28:40.310+00:00,82614ad8-c810-4d13-ab76-ee4cbc19342d,200,,False,196.977,19.45,20,,False,132,logs
64.0,live_python_init,live,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,10.0,,,,1789900122.595,2026-09-20T10:28:42.594+00:00,f4f2c8af-a3f8-41e0-96d3-1f5ae4391d4d,200,Unhandled,True,627.134,105.01,106,,False,47,logs
65.0,live_python_init,live,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,10.0,,,,1789900123.223,2026-09-20T10:28:43.223+00:00,9d7831f8-87cc-4722-83bb-02df9637c7ae,200,Unhandled,True,331.499,153.54,154,,False,47,logs
66.0,live_python_init,live,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,11.0,,,,1789900125.729,2026-09-20T10:28:45.728+00:00,ebeb0a88-273b-4f4c-98b4-b07a80ea346c,200,Unhandled,True,627.445,113.24,114,,False,47,logs
67.0,live_python_init,live,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,11.0,,,,1789900126.357,2026-09-20T10:28:46.356+00:00,4758c97f-b4d7-4d27-a614-615ed059fc95,200,Unhandled,True,332.466,151.3,152,,False,47,logs
68.0,live_python_init,live,python-default,python,default,1024,measure,idle,off,True,update_env,11.0,,,,1789900128.776,2026-09-20T10:28:48.775+00:00,6777bb16-71c6-4d14-b202-7e66b375c6c1,200,,False,3049.299,17.3,2689,2671.42,True,134,logs
69.0,live_python_init,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,11.0,,,,1789900131.826,2026-09-20T10:28:51.826+00:00,e5419029-acbd-4497-978f-45fce6182ae7,200,,False,216.49,31.71,32,,False,134,logs
70.0,live_python_init,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,11.0,,,,1789900134.152,2026-09-20T10:28:54.151+00:00,c3daafd4-bc29-428a-ad98-60833e2df1bf,200,,False,404.879,18.14,114,95.83,True,41,logs
71.0,live_python_init,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,11.0,,,,1789900134.558,2026-09-20T10:28:54.557+00:00,8733e32e-a0c4-496c-93eb-5ca5ad9eb042,200,,False,198.511,16.46,17,,False,41,logs
0.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,0.0,,,,1789900430.266,2026-09-20T10:33:50.265+00:00,1f77a5fd-5eb4-400c-a72c-02d7d3ecd4f3,200,,False,483.527,26.46,113,85.63,True,41,logs
1.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,0.0,,,,1789900430.75,2026-09-20T10:33:50.750+00:00,76e3d01b-0981-432e-8a17-28861d543366,200,,False,200.704,19.66,20,,False,41,logs
2.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,0.0,,,,1789900432.855,2026-09-20T10:33:52.854+00:00,0a702ad6-feca-450d-9464-45534f18e1c3,200,,False,405.423,17.35,110,91.87,True,41,logs
3.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,0.0,,,,1789900433.261,2026-09-20T10:33:53.260+00:00,b2a2b6c9-7c13-4253-98d7-adb5a4c0c521,200,,False,226.523,16.68,17,,False,41,logs
4.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,0.0,,,,1789900435.332,2026-09-20T10:33:55.332+00:00,9fa40ed3-4776-4320-8200-607cc7229e2e,200,,False,412.777,35.17,106,70.77,True,41,logs
5.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,0.0,,,,1789900435.746,2026-09-20T10:33:55.745+00:00,312be2cd-5339-47c3-8459-918edbd90b41,200,,False,218.222,39.5,40,,False,41,logs
6.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,0.0,,,,1789900437.786,2026-09-20T10:33:57.785+00:00,7ff660ae-741f-44da-af76-879ba799df68,200,,False,417.838,16.62,103,85.4,True,41,logs
7.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,0.0,,,,1789900438.204,2026-09-20T10:33:58.204+00:00,f9709d47-6356-4e0f-86e4-39d7631014cc,200,,False,196.6,16.03,17,,False,41,logs
8.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,0.0,,,,1789900440.229,2026-09-20T10:34:00.229+00:00,9fc62c9a-f040-48b2-b653-e7b095e5e341,200,,False,647.374,199.67,286,86.22,True,41,logs
9.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,0.0,,,,1789900440.879,2026-09-20T10:34:00.879+00:00,85775c16-f303-4c52-8892-b1bb29596a31,200,,False,377.453,202.19,203,,False,41,logs
10.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,1.0,,,,1789900443.2,2026-09-20T10:34:03.200+00:00,d1403b50-265b-42d1-9817-ed91941783fd,200,,False,361.256,19.64,85,65.19,True,41,logs
11.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,1.0,,,,1789900443.562,2026-09-20T10:34:03.562+00:00,8402db4d-a71d-43d2-be14-578143460cb1,200,,False,199.575,22.99,23,,False,41,logs
12.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,1.0,,,,1789900445.6,2026-09-20T10:34:05.600+00:00,5ae029ba-b629-42b6-8e3b-b6fc950f18da,200,,False,468.244,52.46,140,86.84,True,41,logs
13.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,1.0,,,,1789900446.072,2026-09-20T10:34:06.072+00:00,5e1050d0-64da-45df-b8b6-167239e665a9,200,,False,216.05,37.4,38,,False,41,logs
14.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,1.0,,,,1789900448.17,2026-09-20T10:34:08.169+00:00,a3e81d29-67c6-4135-a9e6-0b6d85847912,200,,False,544.95,172.14,246,73.34,True,41,logs
15.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,1.0,,,,1789900448.717,2026-09-20T10:34:08.716+00:00,e541d9d6-7293-4b7a-8f09-f866a6591e13,200,,False,338.809,163.25,164,,False,41,logs
16.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,1.0,,,,1789900450.894,2026-09-20T10:34:10.893+00:00,8c72ed69-441a-483a-a5c6-9bdd1ff4d411,200,,False,418.787,16.48,105,87.63,True,41,logs
17.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,1.0,,,,1789900451.313,2026-09-20T10:34:11.313+00:00,309cfe44-a071-40f1-9cb9-f3c6e0ea5f94,200,,False,188.871,16.01,17,,False,41,logs
18.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,1.0,,,,1789900453.324,2026-09-20T10:34:13.324+00:00,41a061f8-28d7-4705-8526-56b67f9a5d10,200,,False,398.853,18.68,104,84.69,True,41,logs
19.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,1.0,,,,1789900453.724,2026-09-20T10:34:13.724+00:00,30950a10-70f2-451e-b7ec-d4bca5302385,200,,False,211.863,16.24,17,,False,41,logs
20.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,2.0,,,,1789900455.775,2026-09-20T10:34:15.774+00:00,f365dca5-495a-4ceb-92b3-cc386c970493,200,,False,412.848,28.95,117,87.26,True,41,logs
21.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,2.0,,,,1789900456.189,2026-09-20T10:34:16.188+00:00,dd7a3d59-5957-4d87-8149-e9c7a26672c5,200,,False,195.239,16.46,17,,False,41,logs
22.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,2.0,,,,1789900458.212,2026-09-20T10:34:18.211+00:00,80128b89-3893-46f6-a4c6-380c1db493fc,200,,False,494.92,16.89,106,88.89,True,41,logs
23.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,2.0,,,,1789900458.708,2026-09-20T10:34:18.707+00:00,f40cb7a9-310c-4036-8f64-0d39cd7b5bdb,200,,False,193.958,16.26,17,,False,41,logs
24.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,2.0,,,,1789900461.039,2026-09-20T10:34:21.039+00:00,f6de0e7a-5b0e-4184-bd40-940d805359d9,200,,False,532.683,167.9,238,69.95,True,41,logs
25.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,2.0,,,,1789900461.574,2026-09-20T10:34:21.573+00:00,574a6ad7-93f3-4bfe-a9be-a5569dccd683,200,,False,338.552,161.63,162,,False,41,logs
26.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,2.0,,,,1789900463.783,2026-09-20T10:34:23.783+00:00,2f84933f-13c3-4f04-b302-0b99025d0ca8,200,,False,450.713,17.14,109,91.35,True,41,logs
27.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,2.0,,,,1789900464.234,2026-09-20T10:34:24.234+00:00,c2b176d5-a95a-4e02-8423-4cb5284eec89,200,,False,190.957,16.18,17,,False,41,logs
28.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,2.0,,,,1789900466.272,2026-09-20T10:34:26.271+00:00,25668bb4-1adb-42ec-975a-8bb3dbb45b1e,200,,False,403.983,49.73,122,71.42,True,41,logs
29.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,2.0,,,,1789900466.677,2026-09-20T10:34:26.676+00:00,561b92f8-ef79-4e63-ba7e-2d54512bcfa4,200,,False,219.891,42.07,43,,False,41,logs
30.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,3.0,,,,1789900468.722,2026-09-20T10:34:28.722+00:00,4a43536a-e011-49e4-986d-cdc6870e0a79,200,,False,429.367,22.82,92,68.2,True,41,logs
31.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,3.0,,,,1789900469.153,2026-09-20T10:34:29.153+00:00,b33f628b-d07c-421e-9bbd-ffe6eff17fdd,200,,False,199.829,18.71,19,,False,41,logs
32.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,3.0,,,,1789900471.235,2026-09-20T10:34:31.235+00:00,03627c5b-e3d5-4c10-b109-a9fd0e25240b,200,,False,523.383,50.36,137,86.14,True,41,logs
33.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,3.0,,,,1789900471.76,2026-09-20T10:34:31.759+00:00,6c83bbaf-5653-4016-a375-92b3bb144f96,200,,False,206.591,25.83,26,,False,41,logs
34.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,3.0,,,,1789900473.857,2026-09-20T10:34:33.856+00:00,27e9df73-7aa7-4fcf-9d70-cfa41ce1dc56,200,,False,365.974,11.97,82,69.04,True,41,logs
35.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,3.0,,,,1789900474.224,2026-09-20T10:34:34.223+00:00,a49102f6-0f39-4434-9d38-181e5bb1c8f8,200,,False,191.359,11.9,12,,False,41,logs
36.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,3.0,,,,1789900476.255,2026-09-20T10:34:36.254+00:00,5ab49833-6d39-4de8-9cf1-a12b1629bf88,200,,False,581.946,207.36,296,88.42,True,41,logs
37.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,3.0,,,,1789900476.838,2026-09-20T10:34:36.838+00:00,d4f933f0-40d2-4eb1-b5e8-356e72037e57,200,,False,396.503,196.93,197,,False,41,logs
38.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,3.0,,,,1789900479.099,2026-09-20T10:34:39.099+00:00,a40b3753-55aa-44d7-90ea-8afa341edd75,200,,False,394.604,16.84,106,88.43,True,41,logs
39.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,3.0,,,,1789900479.495,2026-09-20T10:34:39.494+00:00,0543dbbb-6a0f-4e95-ae6f-5ca9fc955044,200,,False,194.672,16.2,17,,False,41,logs
40.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,4.0,,,,1789900481.721,2026-09-20T10:34:41.720+00:00,b77fe1b2-e3b3-4fc6-a548-4585a01124ed,200,,False,393.02,16.61,101,83.75,True,41,logs
41.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,4.0,,,,1789900482.115,2026-09-20T10:34:42.114+00:00,341127c0-7a61-4489-97fd-48b5c2dfa30e,200,,False,190.267,15.81,16,,False,41,logs
42.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,4.0,,,,1789900484.121,2026-09-20T10:34:44.121+00:00,4c0b26a1-d9de-4545-a827-d09acd6b0b0a,200,,False,744.703,215.56,305,88.99,True,41,logs
43.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,4.0,,,,1789900484.868,2026-09-20T10:34:44.867+00:00,360962b8-a9fe-4e33-9ed8-1bb39d89b3f2,200,,False,373.465,197.13,198,,False,41,logs
44.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,4.0,,,,1789900487.058,2026-09-20T10:34:47.057+00:00,2ddbfe1a-7bf4-4699-a85b-300876d765b7,200,,False,429.621,12.1,81,68.18,True,41,logs
45.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,4.0,,,,1789900487.488,2026-09-20T10:34:47.487+00:00,2ed441e1-cf01-45e5-bc7c-65fa6a8c3539,200,,False,188.697,11.41,12,,False,41,logs
46.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,4.0,,,,1789900489.585,2026-09-20T10:34:49.585+00:00,a45df230-0700-438b-8970-2e7f78b265ea,200,,False,376.292,30.2,96,65.7,True,41,logs
47.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,4.0,,,,1789900489.963,2026-09-20T10:34:49.962+00:00,8fe9a414-a037-46d2-80c0-4f223868aa48,200,,False,197.431,18.57,19,,False,41,logs
48.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,4.0,,,,1789900491.988,2026-09-20T10:34:51.987+00:00,c365fc1e-35e2-41f2-94d3-a4b215d99eb5,200,,False,415.337,36.68,126,88.83,True,41,logs
49.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,4.0,,,,1789900492.404,2026-09-20T10:34:52.404+00:00,483ace7f-960c-4be3-8ef9-f06b9fcd6ba4,200,,False,216.298,36.61,37,,False,41,logs
50.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,5.0,,,,1789900494.547,2026-09-20T10:34:54.546+00:00,d6933854-b7de-4cf6-afd4-6bc65efe2dc1,200,,False,406.035,12.52,83,70.31,True,41,logs
51.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,5.0,,,,1789900494.953,2026-09-20T10:34:54.953+00:00,ab8bb83e-8fbd-4829-97ac-9798e308fdc3,200,,False,203.413,21.32,22,,False,41,logs
52.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,5.0,,,,1789900496.982,2026-09-20T10:34:56.981+00:00,f464cc8b-ccad-4773-9167-955b568b2984,200,,False,504.193,17.04,108,90.77,True,41,logs
53.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,5.0,,,,1789900497.489,2026-09-20T10:34:57.488+00:00,1b678170-0363-4636-bbf9-7edd85bac145,200,,False,192.353,16.46,17,,False,41,logs
54.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,5.0,,,,1789900499.547,2026-09-20T10:34:59.546+00:00,c98f7cd9-68a2-4cbb-82a6-8d58cbf613c6,200,,False,401.479,16.57,105,88.09,True,41,logs
55.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,5.0,,,,1789900499.949,2026-09-20T10:34:59.948+00:00,d2c92e65-5fc5-4c3d-b924-f04f4f3074aa,200,,False,194.325,17.3,18,,False,41,logs
56.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,5.0,,,,1789900501.97,2026-09-20T10:35:01.969+00:00,15ab9528-9d51-44cc-95f9-e6bd1585b239,200,,False,425.558,48.72,134,84.34,True,41,logs
57.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,5.0,,,,1789900502.396,2026-09-20T10:35:02.395+00:00,95715686-4538-41ba-bf7f-8c06fb7712a7,200,,False,213.665,36.33,37,,False,41,logs
58.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,5.0,,,,1789900504.497,2026-09-20T10:35:04.496+00:00,055867d7-658b-4d45-a18a-27e6d16640ce,200,,False,599.125,218.23,309,89.97,True,41,logs
59.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,5.0,,,,1789900505.096,2026-09-20T10:35:05.096+00:00,54c31f78-baf7-4d53-ac03-0e2b488014e2,200,,False,378.582,199.52,200,,False,41,logs
60.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,6.0,,,,1789900507.696,2026-09-20T10:35:07.695+00:00,056ef9e9-ee5f-4b6d-9187-e91a125a175a,200,,False,595.244,216.05,304,87.62,True,41,logs
61.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,6.0,,,,1789900508.293,2026-09-20T10:35:08.293+00:00,050ece6a-7772-4e90-9cbc-2ddeaee0232d,200,,False,376.786,194.56,195,,False,41,logs
62.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,6.0,,,,1789900510.58,2026-09-20T10:35:10.579+00:00,f12c5cc8-4e9c-4121-a10b-2a260b8d0d83,200,,False,555.002,51.69,144,92.16,True,41,logs
63.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,6.0,,,,1789900511.136,2026-09-20T10:35:11.136+00:00,acf2f2e3-3245-4ae2-8037-c162846a16ab,200,,False,219.358,41.96,42,,False,41,logs
64.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,6.0,,,,1789900513.25,2026-09-20T10:35:13.249+00:00,6752a38c-6a4f-40d9-952e-e87059e851aa,200,,False,452.204,12.44,83,70.05,True,41,logs
65.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,6.0,,,,1789900513.703,2026-09-20T10:35:13.703+00:00,dc2aa9eb-93ce-47da-8901-ab57a1a8739f,200,,False,192.201,12.81,13,,False,41,logs
66.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,6.0,,,,1789900515.799,2026-09-20T10:35:15.799+00:00,8ec112cf-c01f-4d19-9c45-a832ba08633d,200,,False,394.966,16.62,103,85.53,True,41,logs
67.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,6.0,,,,1789900516.195,2026-09-20T10:35:16.195+00:00,378eee21-974c-484d-b175-bec0469ac831,200,,False,192.256,15.98,16,,False,41,logs
68.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,6.0,,,,1789900518.217,2026-09-20T10:35:18.216+00:00,a800568a-e4dd-4e2b-8fe1-dcbc2d497bce,200,,False,360.899,12.04,82,69.65,True,41,logs
69.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,6.0,,,,1789900518.578,2026-09-20T10:35:18.578+00:00,c9e9c93d-446f-40b1-88a8-f24bf655f70a,200,,False,188.231,11.46,12,,False,41,logs
70.0,live_python_memory,live,python-optimised,python,optimised,128,measure,idle,off,True,update_env,7.0,,,,1789900520.603,2026-09-20T10:35:20.602+00:00,d9e5725d-8801-4e50-ba7f-cba585cb1629,200,,False,627.244,220.94,321,100.01,True,41,logs
71.0,live_python_memory,live,python-optimised,python,optimised,128,follow_up,idle,off,False,update_env,7.0,,,,1789900521.233,2026-09-20T10:35:21.233+00:00,d81f13bf-8127-4acd-9fa8-1c64ee580bf5,200,,False,418.249,217.82,218,,False,41,logs
72.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,7.0,,,,1789900523.543,2026-09-20T10:35:23.543+00:00,b674a3dd-b077-4fa9-93c0-e64a935b555d,200,,False,385.55,38.19,122,83.73,True,41,logs
73.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,7.0,,,,1789900523.93,2026-09-20T10:35:23.929+00:00,2b161d0f-68be-41d6-9aca-d9839f1fafde,200,,False,257.732,39.36,40,,False,41,logs
74.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,7.0,,,,1789900526.095,2026-09-20T10:35:26.094+00:00,9005f518-30a4-4a14-b174-a07b802ffebf,200,,False,367.104,15.83,91,74.43,True,41,logs
75.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,7.0,,,,1789900526.463,2026-09-20T10:35:26.463+00:00,7ddb7044-df04-41b6-88dd-80ef9a3fe2dd,200,,False,185.198,11.64,12,,False,41,logs
76.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,7.0,,,,1789900528.505,2026-09-20T10:35:28.505+00:00,e05d0a70-5c07-4435-9c46-577dd76d4371,200,,False,427.352,16.84,102,84.61,True,41,logs
77.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,7.0,,,,1789900528.934,2026-09-20T10:35:28.933+00:00,5c08a7e8-df2b-4450-8447-2df387f450bf,200,,False,193.958,16.29,17,,False,41,logs
78.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,7.0,,,,1789900531.005,2026-09-20T10:35:31.004+00:00,c02efafe-9f3e-48ea-9ebd-c152c8863bfc,200,,False,398.398,17.07,105,87.56,True,41,logs
79.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,7.0,,,,1789900531.404,2026-09-20T10:35:31.404+00:00,73d1730e-27a2-4e8f-a438-d3a8e9c850b4,200,,False,196.467,16.21,17,,False,41,logs
80.0,live_python_memory,live,python-optimised,python,optimised,1769,measure,idle,off,True,update_env,8.0,,,,1789900533.694,2026-09-20T10:35:33.693+00:00,2f7c9bb9-fd30-4d86-a218-dbe44a562c2b,200,,False,455.885,16.65,102,85.29,True,41,logs
81.0,live_python_memory,live,python-optimised,python,optimised,1769,follow_up,idle,off,False,update_env,8.0,,,,1789900534.153,2026-09-20T10:35:34.153+00:00,621a5d8f-1869-4a05-ab62-a30444ef5bae,200,,False,190.614,15.84,16,,False,41,logs
82.0,live_python_memory,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,8.0,,,,1789900536.249,2026-09-20T10:35:36.249+00:00,586d4344-a506-4c50-b2f0-fb3bb240e11f,200,,False,387.547,12.63,82,69.07,True,41,logs
83.0,live_python_memory,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,8.0,,,,1789900536.639,2026-09-20T10:35:36.638+00:00,47b150e6-a50f-437e-8d27-c7483cecf537,200,,False,196.627,18.1,19,,False,41,logs
84.0,live_python_memory,live,python-optimised,python,optimised,512,measure,idle,off,True,update_env,8.0,,,,1789900538.672,2026-09-20T10:35:38.671+00:00,fbd51e3c-b20b-4d8c-81d1-27c5a3085584,200,,False,436.418,54.21,144,88.88,True,41,logs
85.0,live_python_memory,live,python-optimised,python,optimised,512,follow_up,idle,off,False,update_env,8.0,,,,1789900539.109,2026-09-20T10:35:39.109+00:00,30734ef6-50f2-4996-ad3d-533ff4592adf,200,,False,283.006,39.86,40,,False,41,logs
86.0,live_python_memory,live,python-optimised,python,optimised,3008,measure,idle,off,True,update_env,8.0,,,,1789900541.212,2026-09-20T10:35:41.212+00:00,193d51a9-17d0-482c-9c5f-7f3dfd7f2716,200,,False,402.897,17.32,105,87.64,True,41,logs
87.0,live_python_memory,live,python-optimised,python,optimised,3008,follow_up,idle,off,False,update_env,8.0,,,,1789900541.618,2026-09-20T10:35:41.618+00:00,08ebb033-efeb-432e-8663-6a69004f0856,200,,False,192.375,16.18,17,,False,41,logs
