run_id,campaign,arm,load_profile,fault_mode,visibility_timeout,max_receive_count,batch_size,delivery_delay,repeat,loss_rate,duplicate_rate,dlq_capture_rate,success_rate,stranded_rate,recovery_time_s,recovery_time_visible_s,throughput_msg_s,latency_p50_s,latency_p95_s,usd_total
66d15cba-9cdd-59f0-8ed1-e5dbcd70d436,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,2,0.0,0.09166666666666666,0.0,1.0,0.0,600.0,0.0,5.002684761980987,0.8710976359048379,600.8890477718453,0.011943084678096306
6724dbb6-b3bc-5b10-9334-9384a898cf62,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,2,0.0,0.07472222222222222,0.0,1.0,0.0,120.0,0.0,15.005032188997863,0.9017130688137343,120.94306186678203,0.011773832586161668
683615e0-0461-5d18-97f1-69bfdb1b243c,A_vt_consumer_kill,queue,normal,consumer_kill,60,5,10,0,0,0.0,0.0775,0.0,1.0,0.0,60.0,40.0,20.122678054354427,0.863305276063496,61.212232950267435,0.011413395341595836
6a2b7bab-e6ac-549d-b4ef-6248710fca56,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,3,0.0,0.06722222222222222,0.0,1.0,0.0,300.0,0.0,8.589563056626078,0.8711753958447623,301.04153920855924,0.011708022043722677
71944b25-937e-5d5e-bcd8-18392af38edb,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,3,0.0,0.06722222222222222,0.0,1.0,0.0,300.0,0.0,8.589563056626078,0.8711753958447623,301.04153920855924,0.011708022043722677
71993b68-c326-5774-b3e8-3ecb3c87aebe,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,3,0.0,0.07833333333333334,0.0,1.0,0.0,600.0,5.0,5.005399443249806,0.8759050400301476,600.8659319768778,0.011866887031464787
745b2ca8-4e0c-528d-95e3-52f798bd01a8,A_vt_consumer_kill,queue,normal,consumer_kill,60,5,10,0,4,0.0,0.07166666666666667,0.0,1.0,0.0,60.0,0.0,19.70621010600604,0.8725726386496682,61.19076861994757,0.011528507746731035
7d5595b5-5189-55cd-9f64-5a84d6065480,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,4,0.0,0.07277777777777777,0.0,1.0,0.0,300.0,5.0,8.588511571007311,1.0259372565295308,301.0124240324245,0.011762231854911532
7de3043a-13c8-5cf2-a135-36c23a0afd3b,A_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,1,0.0,0.10083333333333333,0.0,1.0,0.0,30.0,30.0,19.515601957146483,0.8648428457198634,61.185876085405646,0.011708774673937019
7ea7639d-bd85-508c-88b2-1e0b18d7448c,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,3,0.0,0.07444444444444444,0.0,1.0,0.0,120.0,0.0,15.085214171046802,0.8906465583533816,121.0296403984497,0.011745191490189526
84aec217-4fae-5f9f-b833-01848872d707,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,3,0.0,0.07833333333333334,0.0,1.0,0.0,600.0,5.0,5.005399443249806,0.8759050400301476,600.8659319768778,0.011866887031464787
8b27e9fc-43a7-5665-8c5a-e6c6978a4889,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,1,0.0,0.06944444444444445,0.0,1.0,0.0,600.0,0.0,5.009890764360424,0.8114736224953747,601.0121373774382,0.011753026271976079
8b2b23af-70d9-5eea-8d3c-377397285e9f,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,4,0.0,0.07277777777777777,0.0,1.0,0.0,300.0,5.0,8.588511571007311,1.0259372565295308,301.0124240324245,0.011762231854911532
8feca068-3d47-5358-9cbe-412780c5f3c5,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,1,0.0,0.07444444444444444,0.0,1.0,0.0,120.0,0.0,15.024369136583086,0.8420362940900361,120.88586818811216,0.011702764169638736
9c38fabb-d3e9-5f9b-b53c-bb8dde29f693,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,1,0.0,0.07027777777777777,0.0,1.0,0.0,300.0,0.0,8.594140844256199,0.8019415817372817,300.83628756315477,0.011726385403435749
9faf7e8e-4b44-5cb4-ac2e-48951e05e357,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,4,0.0,0.06916666666666667,0.0,1.0,0.0,600.0,30.0,5.00674764692661,0.8289470620990613,600.9697843577928,0.011726229872408225
a0448261-fafe-5c12-9f15-0ee024d29817,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,4,0.0,0.06916666666666667,0.0,1.0,0.0,600.0,30.0,5.00674764692661,0.8289470620990613,600.9697843577928,0.011726229872408225
b334134b-f66b-5fae-93b0-f383414a20c1,A_vt_consumer_kill,queue,normal,consumer_kill,60,5,10,0,2,0.0,0.06972222222222223,0.0,1.0,0.0,65.0,25.0,19.00797276298523,1.0052112901270291,61.233980114209984,0.01156570949780673
b54a72d5-3027-58ca-beb2-e58fe9edc4e5,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,0,0.0,0.08166666666666667,0.0,1.0,0.0,600.0,0.0,5.00816076492256,0.9092297482370209,601.0467546898726,0.011854112921418747
bc07becc-c9f5-5c1f-82b3-e05c811cb165,A_vt_consumer_kill,queue,normal,consumer_kill,300,5,10,0,2,0.0,0.07527777777777778,0.0,1.0,0.0,300.0,0.0,8.584916869223152,0.8371813940509476,300.9243471979717,0.011739405675322119
c025600f-b4ff-5862-b9a2-12aa54db9a8b,A_vt_consumer_kill,queue,normal,consumer_kill,60,5,10,0,1,0.0,0.09444444444444444,0.0,1.0,0.0,60.0,15.0,19.77271471670192,0.8201950755656942,61.072857931572315,0.011657517925831902
cab0e6e0-2536-5688-ac3b-67dbe38d5f0b,A_vt_consumer_kill,queue,normal,consumer_kill,60,5,10,0,2,0.0,0.06972222222222223,0.0,1.0,0.0,65.0,25.0,19.00797276298523,1.0052112901270291,61.233980114209984,0.01156570949780673
cd1fc2e6-0f7e-5fa4-a06a-ed821c78d926,A_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,4,0.0,0.1063888888888889,0.0,1.0,0.0,30.0,35.0,20.41894841285318,0.9561140580884953,61.33357891669486,0.011753141340431482
d1b695ee-c35f-5177-9bb8-4ca9296c46d2,A_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,1,0.0,0.10083333333333333,0.0,1.0,0.0,30.0,30.0,19.515601957146483,0.8648428457198634,61.185876085405646,0.011708774673937019
d5be4260-2178-512a-8c92-20869d28e1ac,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,3,0.0,0.07444444444444444,0.0,1.0,0.0,120.0,0.0,15.085214171046802,0.8906465583533816,121.0296403984497,0.011745191490189526
d8147f63-a61a-5380-a2bb-4ba98dc2db28,A_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,0,0.0,0.1238888888888889,0.0,1.0,0.0,30.0,5.0,20.007988039029353,1.0268852520423337,62.23995618087165,0.011912588216319912
eb85e98c-2c10-5722-bd7f-0bb64be65e12,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,0,0.0,0.07722222222222222,0.0,1.0,0.0,120.0,0.0,15.063045576687298,0.7990156665054684,121.02724560775032,0.01174967003768529
f15c6868-714c-56f8-93d8-c3e7ea26ae72,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,2,0.0,0.07472222222222222,0.0,1.0,0.0,120.0,0.0,15.005032188997863,0.9017130688137343,120.94306186678203,0.011773832586161668
fe0f236f-0668-5c14-b70c-ecc53b8ec4f5,A_vt_consumer_kill,queue,normal,consumer_kill,600,5,10,0,0,0.0,0.08166666666666667,0.0,1.0,0.0,600.0,0.0,5.00816076492256,0.9092297482370209,601.0467546898726,0.011854112921418747
ff570110-21f3-5617-9066-b054930af63a,A_vt_consumer_kill,queue,normal,consumer_kill,120,5,10,0,4,0.0,0.06972222222222223,0.0,1.0,0.0,120.0,0.0,15.047888826198031,0.8737836766870402,121.04667331778874,0.011700639122997663
0011dc61-a73f-5a89-b68a-f1c44836b00d,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,4,0.0,0.0,0.28888888888888886,0.7933333333333333,0.0,30.0,25.0,15.246924626854243,0.5715919564321026,1.166815483064258,0.009088265551893925
01d01e40-0cf6-5467-9e12-c1633174b3e5,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,4,0.0,0.13472222222222222,0.0,1.0,0.0,35.0,15.0,19.587310868936147,0.794164819003953,60.93389572576665,0.011922694784195954
0b207080-7216-5a69-80c6-95deac1b8f48,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,1,0.0,0.0,0.2852777777777778,0.7994444444444444,0.0,30.0,5.0,15.811303386039947,0.5977062860596689,1.210411673679833,0.009074939005075187
13a07263-d969-51c9-83b8-843465cf18ae,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,2,0.0,0.0,0.30277777777777776,0.7911111111111111,0.0,35.0,0.0,15.613466877830156,0.5672252401780753,1.2068126694319803,0.00902284085845125
1fe16101-e4a4-5e1c-93c1-e9fc55447206,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,1,0.0,0.12861111111111112,0.0,1.0,0.0,30.0,25.0,19.994882539259997,0.8159234137213014,60.592785261876436,0.011867931343991814
2036f4ca-faec-53ef-b2b5-82b4b244f4f9,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,0,0.0,0.14305555555555555,0.0,1.0,0.0,35.0,30.0,20.276522161728188,0.7721427626501338,61.02297589046155,0.01186091435304585
279c7ed8-b29b-52fe-83dd-2923cd2e0cf6,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,1,0.0,0.13694444444444445,0.0,1.0,0.0,30.0,30.0,19.958043269435116,0.7838118332637607,60.839888229617046,0.011859934019844934
3134d1d4-3aea-502a-b4ff-b01f6862aa20,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,1,0.0,0.0,0.2852777777777778,0.7994444444444444,0.0,30.0,5.0,15.811303386039947,0.5977062860596689,1.210411673679833,0.009074939005075187
3b01253d-f6bc-5e2f-b473-1ad261fad96d,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,2,0.0,0.1361111111111111,0.0,1.0,0.0,30.0,25.0,19.472209123177425,0.7839847287198545,60.75798687483278,0.011859439656104791
