time_s,cpu_cores_sum,mem_sum,n_machines,sample_note
172500,22.031646566666666,85.98662399999999,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
172800,29.5978553,88.87097693333334,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
173100,34.2129311,87.5664032,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
173400,35.727795900000004,85.9829309,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
173700,34.16554863333333,85.4656183,11.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
174000,37.194057300000004,86.46063106666666,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
174300,35.9990879,85.44942633333334,9.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
174600,32.86909566666667,85.63966633333332,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
174900,32.838045900000004,82.25115083333334,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
175200,31.1851646,82.09137213333334,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
175500,27.986425466666667,82.04631966666668,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
175800,26.1369566,81.37442393333335,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
176100,24.3716584,82.4016488,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
176400,31.4659673,86.1001535,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
176700,28.396967866666667,83.79603053333334,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
177000,26.5676274,82.2482011,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
177300,34.13583843333333,85.06530599999999,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
177600,41.925352366666665,86.85075520000001,10.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
177900,36.13091863333333,85.02181813333333,10.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
178200,35.35800936666667,88.11811233333333,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
178500,34.1964638,86.43167236666666,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
178800,33.35290706666667,86.72052493333334,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
179100,30.8827077,84.83639383333335,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
179400,28.72979946666667,81.8693981,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
179700,27.342528833333333,82.2754761,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
180000,34.182011800000005,83.3090741,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
180300,37.78341996666666,86.6458573,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
180600,38.45532463333333,87.6047557,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
180900,31.499027666666667,82.43143416666666,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
181200,28.295242499999997,79.88998986666667,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
181500,34.950835866666665,84.45178246666666,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
181800,36.183896733333334,82.47323816666668,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
182100,31.838931833333334,84.3562505,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
182400,33.577623433333336,83.35343110000001,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
182700,28.419904900000002,81.36655106666667,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
183000,30.21472986666667,81.31260993333333,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
183300,28.981028700000003,83.51675393333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
183600,34.655970566666674,85.52151226666666,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
183900,32.702975566666666,85.59236573333334,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
184200,34.1044622,84.34863846666667,12.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
184500,30.694447633333333,84.32177113333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
184800,23.371600533333332,82.1243607,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
185100,27.870185166666666,80.94525026666666,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
185400,26.277993966666667,83.15298186666668,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
185700,30.953425366666668,83.45654756666666,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
186000,28.86915013333333,82.15804706666667,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
186300,25.360719200000002,82.38464963333332,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
186600,29.017444033333334,83.98149296666666,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
186900,31.97368426666667,86.44851826666667,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
187200,29.855484266666668,87.49806749999999,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
187500,30.209578500000003,84.59986623333333,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
187800,36.4596772,87.1851839,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
188100,36.6935925,85.13542656666667,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
188400,36.787870766666664,83.13473649999999,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
188700,34.16979773333333,85.59227873333333,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
189000,33.6380269,84.29490853333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
189300,36.6738985,83.40193473333333,9.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
189600,36.6422644,84.334375,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
189900,35.125339833333335,87.1574314,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
190200,31.3752702,85.16881453333333,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
190500,28.103764899999998,82.2243289,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
190800,40.56672103333334,85.07352736666667,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
191100,41.464131800000004,83.84400763333333,9.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
191400,36.61345433333334,82.07696396666667,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
191700,33.6233103,83.98277296666667,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
192000,31.598047166666667,82.7679386,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
192300,32.13301406666667,85.3518864,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
192600,32.9308019,83.19037726666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
192900,40.724232799999996,84.90572946666666,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
193200,36.874241633333334,84.51452683333333,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
193500,42.306166733333335,87.58668976666667,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
193800,42.28491293333333,85.3037635,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
194100,45.397906166666665,86.82389476666667,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
194400,48.45446363333334,86.386741,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
194700,56.2010662,89.15224753333334,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
195000,50.9763506,86.21396589999999,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
195300,46.380686866666665,84.34146716666667,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
195600,52.9119508,88.39781186666667,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
195900,70.16633406666666,89.38997073333333,11.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
196200,70.9176808,88.1434627,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
196500,60.7507199,85.59305126666666,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
196800,61.5882136,87.87442076666666,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
197100,55.168792,86.7113734,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
197400,48.086368533333335,83.77625053333333,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
197700,51.390688266666665,86.47997833333334,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
198000,52.57720753333333,84.29909806666666,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
198300,48.79414513333334,86.69660393333334,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
198600,45.459457633333336,83.47207526666666,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
198900,49.025958466666665,86.35611423333333,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
199200,44.36153506666667,84.15425726666668,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
199500,48.24689213333333,83.45891553333334,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
199800,50.81581366666667,88.39399043333333,10.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
200100,50.752390266666666,86.62953493333333,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
200400,46.15317806666667,85.06283319999999,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
200700,41.993760933333334,82.80038800000001,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
201000,47.65815683333334,83.41464836666667,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
201300,40.378897433333336,82.58096713333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
201600,54.53090756666666,85.14183146666667,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
201900,46.85208493333334,83.3688854,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
202200,43.3508633,81.08406696666667,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
202500,48.85544166666667,82.92279713333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
202800,48.108349266666664,85.54906596666666,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
203100,46.684385166666665,83.01099789999999,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
203400,47.327613533333334,85.57109453333332,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
203700,47.308045433333334,84.25162043333333,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
204000,43.7654334,83.9833429,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
204300,43.5881112,83.37791536666667,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
204600,38.741023766666665,81.576606,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
204900,40.32959736666667,81.33202816666667,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
205200,52.674280966666664,85.60135913333333,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
205500,54.3338691,88.8302626,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
205800,46.78310786666667,83.52053953333333,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
206100,47.16309843333333,82.34347553333333,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
206400,48.2946267,82.7028858,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
206700,48.8363821,81.75628493333333,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
207000,49.640172766666666,85.57880753333333,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
207300,40.5700306,79.58758056666667,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
207600,46.712687800000005,81.25099143333334,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
207900,38.1890165,80.54832200000001,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
208200,43.38313896666667,79.63252993333334,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
208500,50.70962746666667,84.28841086666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
208800,52.87177653333333,85.2559253,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
209100,51.51275186666667,83.59398493333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
209400,46.87234363333334,81.18902206666667,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
209700,47.20297166666667,83.04399316666667,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
210000,48.21817226666667,84.91007143333333,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
210300,48.30686886666667,84.856857,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
210600,50.19072286666667,85.261138,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
210900,48.4105014,85.21490736666667,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
211200,46.189757666666665,84.6155962,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
211500,39.76025926666667,83.40387636666667,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
211800,45.702115400000004,85.26687476666666,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
212100,43.630243533333335,84.6422255,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
212400,48.67833576666667,85.77407096666667,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
212700,54.10938086666667,86.32857406666668,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
213000,48.25615666666667,83.47297543333335,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
213300,46.064782599999994,82.31080526666666,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
213600,43.34750343333334,84.36161633333333,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
213900,39.212955666666666,82.3818126,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
214200,45.58270926666667,80.45563833333334,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
214500,41.1306833,84.6888984,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
214800,39.93546286666666,81.98036056666666,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
215100,41.11780426666667,82.4869398,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
215400,43.1049954,84.41047376666667,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
215700,43.925075,84.33912319999999,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
216000,46.94940063333333,84.4639265,12.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
216300,49.03699303333334,83.1665934,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
216600,41.30096756666667,81.7854133,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
216900,44.37244226666667,83.21580646666666,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
217200,46.29010456666666,84.2979717,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
217500,44.32034776666667,85.57155836666668,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
217800,39.72951453333334,84.37015913333333,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
218100,38.94622233333334,83.67829619999999,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
218400,36.3491106,83.05967486666667,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
218700,51.41146536666667,85.61439313333334,9.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
219000,36.66809013333333,85.69446226666668,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
219300,30.944961166666666,84.60059913333333,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
219600,32.25641763333333,82.44058893333333,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
219900,33.5497543,82.57262256666667,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
220200,38.6397767,82.9492025,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
220500,36.58126046666666,80.6759402,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
220800,34.82355346666667,82.0380341,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
221100,37.577024599999994,84.69347976666667,12.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
221400,40.677763866666666,86.66348196666667,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
221700,42.351807900000004,83.25258653333334,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
222000,42.42304553333334,86.25123446666666,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
222300,37.9547448,83.67696989999999,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
222600,32.4842089,83.2110086,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
222900,39.48049786666666,81.85809376666666,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
223200,37.268855466666665,83.54816676666665,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
223500,36.50271083333334,83.8570915,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
223800,38.42171916666667,86.3659513,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
224100,38.471787899999995,84.82758316666667,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
224400,35.674716800000006,83.34450916666667,12.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
224700,35.943509666666664,82.23716703333334,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
225000,38.80234686666667,85.95322086666667,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
225300,36.5006131,83.3853176,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
225600,34.46576603333334,81.2700048,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
225900,30.044886666666667,82.23933436666667,11.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
226200,32.85989106666667,83.29696186666666,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
226500,38.89485726666667,85.551298,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
226800,41.752932699999995,88.1903436,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
227100,44.073884633333336,85.11006590000001,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
227400,44.87137416666667,86.98643323333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
227700,41.8656293,84.15283346666666,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
228000,45.22124873333333,85.12383603333333,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
228300,28.657959433333335,80.74652673333334,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
228600,30.177339233333335,82.28510353333333,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
228900,30.619284333333333,82.69940413333333,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
229200,34.24789116666667,81.3607276,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
229500,37.10526196666667,82.20683523333334,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
229800,33.51304806666666,83.88463336666668,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
230100,27.083856466666663,80.50524296666666,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
230400,32.471064033333334,83.0728834,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
230700,31.892163166666666,81.85048993333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
231000,31.304411833333333,83.2662074,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
231300,32.1173643,83.80680149999999,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
231600,29.475633233333333,84.5019769,12.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
231900,27.993582333333332,84.53846143333334,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
232200,30.592108733333337,84.60652006666666,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
232500,30.597102133333333,85.61485243333333,10.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
232800,31.045644733333333,85.87769723333334,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
233100,31.6295798,83.44371389999999,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
233400,33.14077926666667,86.83748856666666,10.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
233700,32.267782366666665,86.23953636666667,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
234000,37.56514046666667,87.7964333,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
234300,33.0576443,85.70192893333333,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
234600,38.229103099999996,85.16047286666667,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
234900,36.940433999999996,87.153154,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
235200,36.33272323333333,85.09749243333334,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
235500,27.93045986666667,83.93937333333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
235800,26.337739199999998,84.29624006666667,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
236100,27.304980133333334,85.37382133333334,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
236400,26.667575166666666,82.11104183333333,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
236700,30.2503467,84.83548219999999,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
237000,30.338970033333332,87.92185136666667,10.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
237300,31.53482743333333,87.44279363333334,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
237600,31.1710966,86.8390792,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
237900,36.44826213333333,88.69797086666668,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
238200,29.251919633333333,84.02485163333334,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
238500,32.85959676666667,86.25977236666667,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
238800,29.154193633333332,86.98071786666667,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
239100,24.780211666666666,84.86439613333333,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
239400,25.609038966666667,84.49846633333333,9.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
239700,25.970853566666666,86.44803326666667,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
240000,24.84085513333333,86.41405483333332,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
240300,23.0162092,84.6217936,9.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
240600,25.456923733333333,85.088802,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
240900,26.46583383333333,85.9108208,12.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
241200,32.41254333333333,87.49443649999999,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
241500,32.36521666666667,88.15418623333333,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
241800,29.896167766666668,83.55877919999999,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
242100,29.0488549,86.5801336,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
242400,28.774318166666667,83.17277113333333,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
242700,24.170947733333332,81.8926554,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
243000,25.999162233333333,81.3329492,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
243300,31.642782766666667,85.93530430000001,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
243600,25.258099633333334,85.0188778,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
243900,28.878095799999997,86.35399819999999,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
244200,33.39142453333333,87.43023843333334,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
244500,29.1408291,85.64210576666666,12.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
244800,36.33076513333334,87.1851006,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
245100,32.3850153,85.3967935,11.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
245400,34.240419966666664,87.10507493333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
245700,34.15311676666667,86.2796941,9.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
246000,31.79816053333333,86.09052723333333,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
246300,29.8442645,84.44033353333334,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
246600,28.718303933333335,85.99282056666667,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
246900,25.778173166666665,85.27512316666666,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
247200,30.228354233333334,84.12797266666666,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
247500,28.368360733333336,84.10381913333335,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
247800,32.56993873333333,85.81488526666666,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
248100,26.842509,85.21395120000001,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
248400,32.2189991,89.13333113333333,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
248700,33.31111096666667,88.53117876666667,10.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
249000,26.676778833333334,85.4225242,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
249300,34.59461433333333,86.63452406666667,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
249600,29.906166900000002,89.47496606666667,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
249900,24.681861733333335,85.77680276666666,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
250200,28.66520393333333,85.39369239999999,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
