injection_id,block,category,detected,delay_s,seed,detector
158,13,dependency_timeout,True,0.0,2027,d3_thresholds
159,13,resource_exhaustion,True,60.0,2027,d3_thresholds
160,13,permission_denied,True,0.0,2027,d3_thresholds
161,13,config_error,True,0.0,2027,d3_thresholds
162,13,permission_denied,True,60.0,2027,d3_thresholds
163,13,config_error,True,0.0,2027,d3_thresholds
164,13,dependency_timeout,True,0.0,2027,d3_thresholds
165,13,resource_exhaustion,True,0.0,2027,d3_thresholds
166,13,resource_exhaustion,True,0.0,2027,d3_thresholds
167,13,permission_denied,True,0.0,2027,d3_thresholds
168,14,resource_exhaustion,True,0.0,2027,d3_thresholds
169,14,config_error,True,0.0,2027,d3_thresholds
170,14,permission_denied,True,0.0,2027,d3_thresholds
171,14,dependency_timeout,True,0.0,2027,d3_thresholds
172,14,config_error,True,0.0,2027,d3_thresholds
173,14,permission_denied,True,0.0,2027,d3_thresholds
174,14,dependency_timeout,True,0.0,2027,d3_thresholds
175,14,dependency_timeout,True,0.0,2027,d3_thresholds
176,14,resource_exhaustion,True,0.0,2027,d3_thresholds
177,14,config_error,True,0.0,2027,d3_thresholds
178,14,permission_denied,True,60.0,2027,d3_thresholds
179,14,resource_exhaustion,True,60.0,2027,d3_thresholds
180,15,dependency_timeout,True,0.0,2027,d3_thresholds
181,15,dependency_timeout,True,0.0,2027,d3_thresholds
182,15,resource_exhaustion,True,60.0,2027,d3_thresholds
183,15,config_error,True,0.0,2027,d3_thresholds
184,15,permission_denied,True,0.0,2027,d3_thresholds
185,15,resource_exhaustion,True,0.0,2027,d3_thresholds
186,15,resource_exhaustion,True,0.0,2027,d3_thresholds
187,15,permission_denied,True,0.0,2027,d3_thresholds
188,15,dependency_timeout,True,0.0,2027,d3_thresholds
189,15,config_error,True,0.0,2027,d3_thresholds
190,15,permission_denied,True,0.0,2027,d3_thresholds
191,15,config_error,True,0.0,2027,d3_thresholds
192,16,permission_denied,True,0.0,2027,d3_thresholds
193,16,config_error,True,0.0,2027,d3_thresholds
194,16,resource_exhaustion,True,60.0,2027,d3_thresholds
195,16,permission_denied,True,0.0,2027,d3_thresholds
196,16,resource_exhaustion,True,60.0,2027,d3_thresholds
197,16,permission_denied,True,0.0,2027,d3_thresholds
198,16,config_error,True,60.0,2027,d3_thresholds
199,16,config_error,True,0.0,2027,d3_thresholds
200,16,dependency_timeout,True,0.0,2027,d3_thresholds
201,16,resource_exhaustion,True,0.0,2027,d3_thresholds
202,16,dependency_timeout,True,0.0,2027,d3_thresholds
203,16,dependency_timeout,True,0.0,2027,d3_thresholds
204,17,permission_denied,True,60.0,2027,d3_thresholds
205,17,dependency_timeout,True,0.0,2027,d3_thresholds
206,17,resource_exhaustion,True,0.0,2027,d3_thresholds
207,17,config_error,True,0.0,2027,d3_thresholds
208,17,config_error,True,0.0,2027,d3_thresholds
209,17,dependency_timeout,True,0.0,2027,d3_thresholds
210,17,permission_denied,True,0.0,2027,d3_thresholds
211,17,resource_exhaustion,True,0.0,2027,d3_thresholds
212,17,resource_exhaustion,True,60.0,2027,d3_thresholds
213,17,dependency_timeout,True,0.0,2027,d3_thresholds
214,17,permission_denied,True,0.0,2027,d3_thresholds
215,17,config_error,True,0.0,2027,d3_thresholds
216,18,config_error,True,0.0,2027,d3_thresholds
217,18,config_error,True,0.0,2027,d3_thresholds
218,18,resource_exhaustion,True,60.0,2027,d3_thresholds
219,18,dependency_timeout,True,0.0,2027,d3_thresholds
220,18,resource_exhaustion,True,0.0,2027,d3_thresholds
221,18,permission_denied,True,0.0,2027,d3_thresholds
222,18,config_error,True,0.0,2027,d3_thresholds
223,18,dependency_timeout,True,0.0,2027,d3_thresholds
224,18,permission_denied,True,60.0,2027,d3_thresholds
225,18,permission_denied,True,60.0,2027,d3_thresholds
226,18,dependency_timeout,True,60.0,2027,d3_thresholds
227,18,resource_exhaustion,True,60.0,2027,d3_thresholds
228,19,resource_exhaustion,True,0.0,2027,d3_thresholds
229,19,dependency_timeout,True,0.0,2027,d3_thresholds
230,19,config_error,True,0.0,2027,d3_thresholds
231,19,permission_denied,True,60.0,2027,d3_thresholds
232,19,dependency_timeout,True,0.0,2027,d3_thresholds
233,19,config_error,True,0.0,2027,d3_thresholds
234,19,permission_denied,True,0.0,2027,d3_thresholds
235,19,permission_denied,True,0.0,2027,d3_thresholds
236,19,config_error,True,60.0,2027,d3_thresholds
237,19,resource_exhaustion,True,60.0,2027,d3_thresholds
238,19,dependency_timeout,True,0.0,2027,d3_thresholds
239,19,resource_exhaustion,True,0.0,2027,d3_thresholds
