t_sent,kind,status,latency_ms,trace_id,error
1790017789.103,create,201,607.58,Root=1-6ab180fd-06ba6ee642b94d9e77758425;Parent=585a94673afb2af4;Sampled=0;Lineage=1:3cc2d273:0,
1790017790.103,create,201,849.65,Root=1-6ab180fe-35ba91be6893396736d39337;Parent=3e9df1eeab97f5a2;Sampled=0;Lineage=1:3cc2d273:0,
1790017791.103,create,201,869.48,Root=1-6ab180ff-366a4e0923f5129863b44ff7;Parent=4c785bf8a343e351;Sampled=0;Lineage=1:3cc2d273:0,
1790017792.103,get,200,548.49,Root=1-6ab18100-560d610f00c601865043ce36;Parent=0700897faf00eac2;Sampled=0;Lineage=1:3cc2d273:0,
1790017793.103,create,201,623.17,Root=1-6ab18101-7f1ea4e46ffa5f62551c9057;Parent=7262eb2727c12423;Sampled=0;Lineage=1:3cc2d273:0,
1790017794.103,create,201,913.15,Root=1-6ab18102-5d6405657143b81d146696b3;Parent=487a62bcbf856776;Sampled=0;Lineage=1:3cc2d273:0,
1790017795.103,create,201,937.47,Root=1-6ab18103-4924d58563a2179708a26818;Parent=2e50de868dec29bd;Sampled=0;Lineage=1:3cc2d273:0,
1790017796.103,create,201,871.21,Root=1-6ab18104-3ceb00877d746b2957a9db1d;Parent=04c9c8da131ea6d5;Sampled=0;Lineage=1:3cc2d273:0,
1790017797.103,get,200,576.43,Root=1-6ab18105-77ffb7fe6d0d51a67bc44a78;Parent=4f49c664cec8eba3;Sampled=0;Lineage=1:3cc2d273:0,
1790017798.103,create,201,900.92,Root=1-6ab18106-14ed245a65b5f0565e2c78ca;Parent=1a6b527b62b505aa;Sampled=0;Lineage=1:3cc2d273:0,
1790017799.103,create,201,925.54,Root=1-6ab18107-521ce14a16d513980f0d8a62;Parent=07c2bbbea0dc6a18;Sampled=0;Lineage=1:3cc2d273:0,
1790017800.103,create,201,949.6,Root=1-6ab18108-62c3c615601558903d273674;Parent=342aeb7249d424db;Sampled=0;Lineage=1:3cc2d273:0,
1790017801.103,get,200,568.89,Root=1-6ab18109-5d43f8b72044810f648918d6;Parent=5c3867c56d4a32b1;Sampled=0;Lineage=1:3cc2d273:0,
1790017802.103,create,201,1068.72,Root=1-6ab1810a-431528553c9c1ce75f1514fd;Parent=0234b23a898b45f2;Sampled=0;Lineage=1:3cc2d273:0,
1790017803.103,create,201,909.24,Root=1-6ab1810b-48e9dac22d439d44308a7726;Parent=66ec8c0aad31dc33;Sampled=0;Lineage=1:3cc2d273:0,
1790017804.103,get,200,221.71,Root=1-6ab1810c-258edbf7780a6f3a5ee68ef2;Parent=716f102d223f365a;Sampled=0;Lineage=1:3cc2d273:0,
1790017805.103,create,201,659.58,Root=1-6ab1810d-6d78e8ad7c4902037910249c;Parent=4735f95ffaf89bb6;Sampled=0;Lineage=1:3cc2d273:0,
1790017806.103,create,201,1060.91,Root=1-6ab1810e-65c7f7b717d41f563852d2a4;Parent=27942c30dee2b6b3;Sampled=0;Lineage=1:3cc2d273:0,
1790017807.103,create,201,907.67,Root=1-6ab1810f-48b43af0268469f82da59087;Parent=01a4bb8429cf0b93;Sampled=0;Lineage=1:3cc2d273:0,
1790017808.103,create,201,942.55,Root=1-6ab18110-10ebf9ee24c431fb3ccb5fe4;Parent=0b893e525a2a9687;Sampled=0;Lineage=1:3cc2d273:0,
1790017809.103,create,201,958.22,Root=1-6ab18111-0bc73ed83e7bee4e716c39ee;Parent=038913b32851486e;Sampled=0;Lineage=1:3cc2d273:0,
1790017810.103,create,201,980.76,Root=1-6ab18112-57be59572e0c30ac202cdd58;Parent=595ffb8b012eadcb;Sampled=0;Lineage=1:3cc2d273:0,
1790017811.103,create,201,912.99,Root=1-6ab18113-5e9a5e5c00a893be1ba5ee48;Parent=6c5d916b96c70549;Sampled=0;Lineage=1:3cc2d273:0,
1790017812.103,create,201,727.21,Root=1-6ab18114-3894e0f07a4316491747df56;Parent=40d5cff4af0345b7;Sampled=0;Lineage=1:3cc2d273:0,
