t_sent,kind,status,latency_ms,trace_id,error
1790020250.335,create,201,886.84,Root=1-6ab18a9a-44c02fe0387919c90221b822;Parent=3740958a148daa77;Sampled=0;Lineage=1:3cc2d273:0,
1790020251.335,get,200,467.86,Root=1-6ab18a9b-79d300d412d80ac71aa3c8ec;Parent=672e8bdda3ef267e;Sampled=0;Lineage=1:3cc2d273:0,
1790020252.335,create,201,970.93,Root=1-6ab18a9c-74eab8df5cc0effd4edb0c20;Parent=1f1028ecaad4d42d;Sampled=0;Lineage=1:3cc2d273:0,
1790020253.335,create,201,902.74,Root=1-6ab18a9d-2d12f9fa4939703e7262a347;Parent=6f5f3a9670f08a48;Sampled=0;Lineage=1:3cc2d273:0,
1790020254.335,create,201,569.7,Root=1-6ab18a9e-7cc3dd78306b9bab2c7be72d;Parent=547aa4893fc0509a;Sampled=0;Lineage=1:3cc2d273:0,
1790020255.335,create,201,590.74,Root=1-6ab18a9f-3d35e9fc5305eec720ea8232;Parent=350892d5693a58dc;Sampled=0;Lineage=1:3cc2d273:0,
1790020256.335,create,201,655.79,Root=1-6ab18aa0-4137e668391411912e3e4f5d;Parent=60b0956d12e8cf09;Sampled=0;Lineage=1:3cc2d273:0,
1790020257.335,get,200,478.44,Root=1-6ab18aa1-65a08bd86c8e0d1940513953;Parent=0a25d58566a5a04a;Sampled=0;Lineage=1:3cc2d273:0,
1790020258.335,create,201,907.73,Root=1-6ab18aa2-569a2ae965bc46aa3f607142;Parent=2d7751c24566dbd0;Sampled=0;Lineage=1:3cc2d273:0,
1790020259.335,create,201,929.17,Root=1-6ab18aa3-626177b005860b773e540bad;Parent=200b5ac25f8961a0;Sampled=0;Lineage=1:3cc2d273:0,
1790020260.335,create,201,579.77,Root=1-6ab18aa4-17f2bfc94f2e1b6b271940ed;Parent=26650c038767f799;Sampled=0;Lineage=1:3cc2d273:0,
1790020261.335,create,201,920.04,Root=1-6ab18aa5-566ca2581867a5f14e41e717;Parent=60df8cdda973d511;Sampled=0;Lineage=1:3cc2d273:0,
1790020262.335,get,200,489.35,Root=1-6ab18aa6-774f4c5a35c4f8df42d386fc;Parent=133b9788b41d8aca;Sampled=0;Lineage=1:3cc2d273:0,
1790020263.335,create,201,929.57,Root=1-6ab18aa7-78e628b77ac9fc377b1f7ead;Parent=11f101d107d35fb3;Sampled=0;Lineage=1:3cc2d273:0,
1790020264.335,create,201,920.09,Root=1-6ab18aa8-10239cb91a24987c1b1d8159;Parent=6523d5b171e444f8;Sampled=0;Lineage=1:3cc2d273:0,
1790020265.335,create,201,862.71,Root=1-6ab18aa9-35637493411ef07123c8af07;Parent=7e5596c1553eace7;Sampled=0;Lineage=1:3cc2d273:0,
1790020266.335,get,200,481.87,Root=1-6ab18aaa-20fa5d0c373fc3dc70c1539d;Parent=01925bb7fefeda57;Sampled=0;Lineage=1:3cc2d273:0,
1790020267.335,get,200,507.28,Root=1-6ab18aab-5549150d2a8897462ed2021a;Parent=682804208b2e9eaf;Sampled=0;Lineage=1:3cc2d273:0,
1790020268.335,get,200,195.88,Root=1-6ab18aac-769fbb542ad4f7511a944fb8;Parent=4d4f699a97d4eb0f;Sampled=0;Lineage=1:3cc2d273:0,
1790020269.335,create,201,910.97,Root=1-6ab18aad-66df6fa93706ca8616a3148a;Parent=5dfccfe7f99977a8;Sampled=0;Lineage=1:3cc2d273:0,
1790020270.335,create,201,865.0,Root=1-6ab18aae-153fe22d619cc1dd1e7c4807;Parent=52359b946b25fc96;Sampled=0;Lineage=1:3cc2d273:0,
1790020271.335,create,201,1007.95,Root=1-6ab18aaf-733fb468646579650e19e6ba;Parent=2485d821426ce67d;Sampled=0;Lineage=1:3cc2d273:0,
1790020272.335,create,201,938.27,Root=1-6ab18ab0-1ae300371b8036e17a4a6b08;Parent=4f02107c14a96ad7;Sampled=0;Lineage=1:3cc2d273:0,
1790020273.335,create,201,965.65,Root=1-6ab18ab1-346c3f5c7d72dc9123da446f;Parent=2b0bb45ba9ab9032;Sampled=0;Lineage=1:3cc2d273:0,
1790020274.335,create,201,980.78,Root=1-6ab18ab2-0365085b0ede7a2815ff6b16;Parent=7aacb68f4152fe54;Sampled=0;Lineage=1:3cc2d273:0,
1790020275.335,create,201,849.28,Root=1-6ab18ab3-4f986dff6d6f3ac001e5d353;Parent=57cea1293bc3bd6e;Sampled=0;Lineage=1:3cc2d273:0,
1790020276.335,create,201,928.86,Root=1-6ab18ab4-25f3cf070956a09c0be2ce7b;Parent=0ec4c703dbc1a93f;Sampled=0;Lineage=1:3cc2d273:0,
1790020277.335,create,201,953.71,Root=1-6ab18ab5-1e98e46a47f64163296a90cf;Parent=4e48e4546ab65a69;Sampled=0;Lineage=1:3cc2d273:0,
1790020278.335,create,201,827.74,Root=1-6ab18ab6-221e14fe7dd67d0f570cb38a;Parent=22c1c99b7d086363;Sampled=0;Lineage=1:3cc2d273:0,
1790020279.335,get,200,487.82,Root=1-6ab18ab7-0dda06155b2363cc22351003;Parent=33aedbb0357ec8da;Sampled=0;Lineage=1:3cc2d273:0,
1790020280.335,create,201,630.41,Root=1-6ab18ab8-76e421ee3a1a12455acce9fb;Parent=266f88689c30c444;Sampled=0;Lineage=1:3cc2d273:0,
1790020281.335,create,201,863.19,Root=1-6ab18ab9-3c39a8e3497260546734367b;Parent=721f7dd1c122c64f;Sampled=0;Lineage=1:3cc2d273:0,
1790020282.335,create,201,895.21,Root=1-6ab18aba-34e8468061cd6f5c153ee14a;Parent=2ee9dd6d75014291;Sampled=0;Lineage=1:3cc2d273:0,
1790020283.335,create,201,896.06,Root=1-6ab18abb-230309c84756063a1ab6daff;Parent=6d5d6b76642e24a7;Sampled=0;Lineage=1:3cc2d273:0,
1790020284.335,get,200,511.81,Root=1-6ab18abc-2433d70958588f576b62372d;Parent=1156fcd0b1828866;Sampled=0;Lineage=1:3cc2d273:0,
1790020285.335,create,201,941.17,Root=1-6ab18abd-30185452530fc3ba35698e00;Parent=0e6722356af94592;Sampled=0;Lineage=1:3cc2d273:0,
1790020286.335,create,201,605.47,Root=1-6ab18abe-5356026700d3aeb003e1da57;Parent=28f9379a120ecb66;Sampled=0;Lineage=1:3cc2d273:0,
1790020287.335,create,201,605.31,Root=1-6ab18abf-102d7b7009d7ef2a02707684;Parent=27c0a4f19dd92c58;Sampled=0;Lineage=1:3cc2d273:0,
1790020288.335,get,200,462.03,Root=1-6ab18ac0-03edfde5688f90277c089741;Parent=369bdf033249db48;Sampled=0;Lineage=1:3cc2d273:0,
1790020289.335,create,201,847.47,Root=1-6ab18ac1-23e94f991ee54dfb51fe56ce;Parent=10395cdd272c8913;Sampled=0;Lineage=1:3cc2d273:0,
1790020290.335,create,201,858.52,Root=1-6ab18ac2-2467611030ecfaf13c26dbe6;Parent=425de0e97a2a624c;Sampled=0;Lineage=1:3cc2d273:0,
1790020291.335,get,200,470.61,Root=1-6ab18ac3-5265856b39da0cb94f86d52a;Parent=6eb02642350a53b5;Sampled=0;Lineage=1:3cc2d273:0,
1790020292.335,create,201,906.79,Root=1-6ab18ac4-722ef6b54ce9c7335e6938cf;Parent=7ea53b4358bac325;Sampled=0;Lineage=1:3cc2d273:0,
1790020293.335,create,201,757.47,Root=1-6ab18ac5-749aeba867c3687720d22354;Parent=67c2d4e4bd46758e;Sampled=0;Lineage=1:3cc2d273:0,
1790020294.335,create,201,642.83,Root=1-6ab18ac6-3be6e6a76b936859491bedbe;Parent=6065001ad8fca2ca;Sampled=0;Lineage=1:3cc2d273:0,
1790020295.335,create,201,955.0,Root=1-6ab18ac7-0725720e03ea392653fefab1;Parent=5b5e42453a76cba7;Sampled=0;Lineage=1:3cc2d273:0,
1790020296.335,create,201,851.36,Root=1-6ab18ac8-4a8a541e281cded415099c5d;Parent=67994a5da6006234;Sampled=0;Lineage=1:3cc2d273:0,
1790020297.335,create,201,1125.1,Root=1-6ab18ac9-40a545d7255f3fa01c1ad20e;Parent=1fe600e0104b4c76;Sampled=0;Lineage=1:3cc2d273:0,
1790020298.335,create,201,912.5,Root=1-6ab18aca-3a4510e80cc5d50f3ebabffd;Parent=7546c60fd24c57e0;Sampled=0;Lineage=1:3cc2d273:0,
1790020299.335,create,201,667.81,Root=1-6ab18acb-3e1f55cd463212e9708b1192;Parent=7804ceb35d571843;Sampled=0;Lineage=1:3cc2d273:0,
1790020300.335,create,201,586.14,Root=1-6ab18acc-363e1b58756edf1d40b8d41c;Parent=39653438ab8ae07e;Sampled=0;Lineage=1:3cc2d273:0,
1790020301.335,create,201,930.75,Root=1-6ab18acd-292bdd3c20a1f145623c9ac0;Parent=39d87597b0be23ea;Sampled=0;Lineage=1:3cc2d273:0,
1790020302.335,get,200,451.31,Root=1-6ab18ace-028300ae39bfc5695a957602;Parent=409209870b92d8c2;Sampled=0;Lineage=1:3cc2d273:0,
1790020303.335,create,201,908.07,Root=1-6ab18acf-38e401b34f81216d325b76a9;Parent=5ccc08e502a92734;Sampled=0;Lineage=1:3cc2d273:0,
1790020304.335,create,201,919.4,Root=1-6ab18ad0-7beb070176a61cd039cda009;Parent=6dac812e62d23c4b;Sampled=0;Lineage=1:3cc2d273:0,
1790020305.335,create,201,915.04,Root=1-6ab18ad1-227e52f77a490ce523bc40b3;Parent=118293258a43fd7d;Sampled=0;Lineage=1:3cc2d273:0,
1790020306.335,create,201,687.7,Root=1-6ab18ad2-5236d5e6449605d623d8dc9e;Parent=31a429cd538507ae;Sampled=0;Lineage=1:3cc2d273:0,
1790020307.335,create,201,887.67,Root=1-6ab18ad3-5750c5a633eafd122787120d;Parent=09e7b04fae7a9367;Sampled=0;Lineage=1:3cc2d273:0,
1790020308.335,create,201,887.76,Root=1-6ab18ad4-66c0115f5b6d29c11850de41;Parent=57d973a9c85e312f;Sampled=0;Lineage=1:3cc2d273:0,
1790020309.335,create,201,579.02,Root=1-6ab18ad5-1be90ca1370e873312a82aee;Parent=5ea47284d7157507;Sampled=0;Lineage=1:3cc2d273:0,
1790020310.335,get,200,515.28,Root=1-6ab18ad6-7cc9232e505bfb791a95cb34;Parent=1bc187a8599cc2ab;Sampled=0;Lineage=1:3cc2d273:0,
1790020311.335,create,201,646.77,Root=1-6ab18ad7-331799b057a0e02e396a9a85;Parent=3fadae32de616fc9;Sampled=0;Lineage=1:3cc2d273:0,
1790020312.335,create,201,963.98,Root=1-6ab18ad8-28517d093e99b46a6df266f5;Parent=0b841ef4ba81c7a9;Sampled=0;Lineage=1:3cc2d273:0,
1790020313.335,create,201,926.22,Root=1-6ab18ad9-073492805e98e90320823989;Parent=1ac69b1ed0f353a7;Sampled=0;Lineage=1:3cc2d273:0,
1790020314.335,create,201,917.87,Root=1-6ab18ada-4b976ffe139131027f145f3c;Parent=404d79c21125bb34;Sampled=0;Lineage=1:3cc2d273:0,
1790020315.335,get,200,467.06,Root=1-6ab18adb-2bd633a0142319a75d75fc25;Parent=5c6f71a125740b81;Sampled=0;Lineage=1:3cc2d273:0,
1790020316.335,create,201,617.94,Root=1-6ab18adc-3e18bd432f0435ad033034b5;Parent=732f56b906b0825e;Sampled=0;Lineage=1:3cc2d273:0,
1790020317.335,get,200,484.39,Root=1-6ab18add-4bf6e0e83b4410e968d6cddf;Parent=5ba4632dbc0a0ecd;Sampled=0;Lineage=1:3cc2d273:0,
1790020318.335,create,201,946.49,Root=1-6ab18ade-7fe802531dbce6b85643e695;Parent=69f1b7f908c3bb2e;Sampled=0;Lineage=1:3cc2d273:0,
1790020319.335,create,201,942.66,Root=1-6ab18adf-6af4b816119fac4d34f6ed53;Parent=6b28e26ba397c081;Sampled=0;Lineage=1:3cc2d273:0,
1790020320.335,create,201,863.4,Root=1-6ab18ae0-7febc0b74ef14fe5776d5fab;Parent=28c86901780d77d9;Sampled=0;Lineage=1:3cc2d273:0,
1790020321.335,create,201,876.53,Root=1-6ab18ae1-1b4929667bf85cb92dd62ed4;Parent=0b8a244f1f28f36a;Sampled=0;Lineage=1:3cc2d273:0,
1790020322.335,create,201,914.19,Root=1-6ab18ae2-6999e33b42a5870b3eabe3bf;Parent=2b14661f391f3af3;Sampled=0;Lineage=1:3cc2d273:0,
1790020323.335,create,201,630.67,Root=1-6ab18ae3-3a57dd315a2182e45418723d;Parent=45af7e1095a99776;Sampled=0;Lineage=1:3cc2d273:0,
1790020324.335,create,201,891.65,Root=1-6ab18ae4-28921ff203b4458c500055fc;Parent=17d3f97d2aaa404c;Sampled=0;Lineage=1:3cc2d273:0,
1790020325.335,create,201,595.09,Root=1-6ab18ae5-60c1aae820ec684147226202;Parent=620de8cfb12795e7;Sampled=0;Lineage=1:3cc2d273:0,
1790020326.335,create,201,846.77,Root=1-6ab18ae6-38714deb2d2675365d2d92a3;Parent=5cfb7c9b27c78d9b;Sampled=0;Lineage=1:3cc2d273:0,
1790020327.335,create,201,908.26,Root=1-6ab18ae7-20e00a52778f708d08fd830e;Parent=385ce0105d6098c4;Sampled=0;Lineage=1:3cc2d273:0,
1790020328.335,create,201,588.38,Root=1-6ab18ae8-645ff9590dcdbcee52426aa6;Parent=4f0462c482b2f750;Sampled=0;Lineage=1:3cc2d273:0,
1790020329.335,create,201,875.13,Root=1-6ab18ae9-7624737d419a56e272d932ca;Parent=1d2dc6b904b0da17;Sampled=0;Lineage=1:3cc2d273:0,
1790020330.335,get,200,209.22,Root=1-6ab18aea-10f8ba827b6ff61f0c2829e5;Parent=61507a993c28ac5f;Sampled=0;Lineage=1:3cc2d273:0,
1790020331.335,create,201,917.69,Root=1-6ab18aeb-388c430b01de1c4332f77be0;Parent=07682b288750b397;Sampled=0;Lineage=1:3cc2d273:0,
1790020332.335,create,201,865.74,Root=1-6ab18aec-30c5b0ae755a008a13e8dc7e;Parent=182ea8de8229a227;Sampled=0;Lineage=1:3cc2d273:0,
1790020333.335,create,201,966.06,Root=1-6ab18aed-2d1b09aa01de164507ebd687;Parent=4786bc43ff392e0a;Sampled=0;Lineage=1:3cc2d273:0,
1790020334.335,create,201,988.25,Root=1-6ab18aee-2049d9bd763727874fda42a4;Parent=3d9b4ee8ee6f8280;Sampled=0;Lineage=1:3cc2d273:0,
1790020335.335,create,201,852.92,Root=1-6ab18aef-4a1ce3701917413a192f23ac;Parent=70ff2ac524028630;Sampled=0;Lineage=1:3cc2d273:0,
1790020336.335,create,201,848.94,Root=1-6ab18af0-16771a6159069a1310c1f991;Parent=40272bbc8a116f99;Sampled=0;Lineage=1:3cc2d273:0,
1790020337.335,create,201,907.98,Root=1-6ab18af1-5472d4d532eff9b57cb3e123;Parent=0c9d3d3925ae89ed;Sampled=0;Lineage=1:3cc2d273:0,
1790020338.335,create,201,884.73,Root=1-6ab18af2-668e256a79482f4e370cc5bf;Parent=3fced5dae760122e;Sampled=0;Lineage=1:3cc2d273:0,
1790020339.335,create,201,900.74,Root=1-6ab18af3-1ccd5a6b6ddfa00762994c4b;Parent=10adecf948baff7e;Sampled=0;Lineage=1:3cc2d273:0,
1790020340.335,create,201,894.64,Root=1-6ab18af4-2c7433c67d5bb5107f6ae981;Parent=496c16af19ee7461;Sampled=0;Lineage=1:3cc2d273:0,
1790020341.335,create,201,646.19,Root=1-6ab18af5-552e755945802dbd4fa71a6f;Parent=56c43952be5ad0b8;Sampled=0;Lineage=1:3cc2d273:0,
1790020342.335,create,201,668.68,Root=1-6ab18af6-2bcc419930d3f04672b12b3e;Parent=5b51562a6862a4c4;Sampled=0;Lineage=1:3cc2d273:0,
1790020343.335,create,201,649.04,Root=1-6ab18af7-47c9cc280c13f2186eddd6bd;Parent=26dd8b66e5721370;Sampled=0;Lineage=1:3cc2d273:0,
1790020344.335,create,201,580.22,Root=1-6ab18af8-260378d15af71223171d19fc;Parent=0b67477542fba7aa;Sampled=0;Lineage=1:3cc2d273:0,
1790020345.335,create,201,951.86,Root=1-6ab18af9-20bb0a703cd2f61d0a2b7663;Parent=6d18397838d4f1f4;Sampled=0;Lineage=1:3cc2d273:0,
1790020346.335,create,201,874.1,Root=1-6ab18afa-092bdf7e4706f0f26cbfe8b2;Parent=5d962cee37420b3f;Sampled=0;Lineage=1:3cc2d273:0,
1790020347.335,get,200,450.88,Root=1-6ab18afb-2f89940d3eb72dfb7917fa2a;Parent=3aed7fa6edecd01e;Sampled=0;Lineage=1:3cc2d273:0,
1790020348.335,create,201,1015.26,Root=1-6ab18afc-25cd399c0c7bd4c11a145960;Parent=4ae867d0e9458ab0;Sampled=0;Lineage=1:3cc2d273:0,
1790020349.335,create,201,941.23,Root=1-6ab18afd-601c0279422abf0731ccd1c7;Parent=37d33cc1c56d57c8;Sampled=0;Lineage=1:3cc2d273:0,
1790020350.335,create,201,866.04,Root=1-6ab18afe-5ba40882409b14715cc2b196;Parent=232bab87acac422b;Sampled=0;Lineage=1:3cc2d273:0,
1790020351.335,create,201,880.52,Root=1-6ab18aff-7e4a90547da28a691bd4a61d;Parent=43244b86bda9cc26;Sampled=0;Lineage=1:3cc2d273:0,
1790020352.335,cancel,200,603.3,Root=1-6ab18b00-446644592d028e4f48f4a826;Parent=23ec1d916cc78bd6;Sampled=0;Lineage=1:3cc2d273:0,
1790020353.335,create,201,863.18,Root=1-6ab18b01-680798e476309fc313af016d;Parent=3c6c216d24ccc058;Sampled=0;Lineage=1:3cc2d273:0,
1790020354.335,create,201,952.82,Root=1-6ab18b02-1844261d1d5112ea00e15bcc;Parent=797063d86d944978;Sampled=0;Lineage=1:3cc2d273:0,
1790020355.335,cancel,200,676.57,Root=1-6ab18b03-460daa0e325c39f904da47b3;Parent=033b5aacd541d1fa;Sampled=0;Lineage=1:3cc2d273:0,
1790020356.335,cancel,200,703.52,Root=1-6ab18b04-0af6221f1dd60e4941fff1e0;Parent=5fb2652a700be950;Sampled=0;Lineage=1:3cc2d273:0,
1790020357.335,create,201,871.54,Root=1-6ab18b05-0baf3fbb3dc7e6a9130046cc;Parent=2e22554e56973566;Sampled=0;Lineage=1:3cc2d273:0,
1790020358.335,create,201,860.86,Root=1-6ab18b06-6423fe5558dc320a6e681640;Parent=249e694862a9dbb0;Sampled=0;Lineage=1:3cc2d273:0,
1790020359.335,create,201,888.59,Root=1-6ab18b07-35721a5a11ec238c1c504bce;Parent=46b811e3cd5d5dcf;Sampled=0;Lineage=1:3cc2d273:0,
1790020360.335,get,200,182.91,Root=1-6ab18b08-5f1c6d702e066b2c6a0466a7;Parent=0b31ebadab6fd70c;Sampled=0;Lineage=1:3cc2d273:0,
1790020361.335,create,201,866.27,Root=1-6ab18b09-7e4202c45ad05c39353801f0;Parent=5618d2fcef44faff;Sampled=0;Lineage=1:3cc2d273:0,
1790020362.335,create,201,884.51,Root=1-6ab18b0a-013bbeb60b34c7eb71269850;Parent=5eefa428cc8f0a4a;Sampled=0;Lineage=1:3cc2d273:0,
1790020363.335,get,200,463.64,Root=1-6ab18b0b-5a198ca6633ff1972fc5b4e4;Parent=002dba201893d594;Sampled=0;Lineage=1:3cc2d273:0,
1790020364.335,create,201,869.39,Root=1-6ab18b0c-0fb535d4471b53bf25b0b725;Parent=3a9d997efbf2c513;Sampled=0;Lineage=1:3cc2d273:0,
1790020365.335,get,200,198.49,Root=1-6ab18b0d-14a72f3601f0b7045d0eed28;Parent=190540ff8e0c5e36;Sampled=0;Lineage=1:3cc2d273:0,
1790020366.335,create,201,736.48,Root=1-6ab18b0e-3ddf4783088796340781d609;Parent=03c1e4ca2b2e3080;Sampled=0;Lineage=1:3cc2d273:0,
1790020367.335,create,201,875.86,Root=1-6ab18b0f-4b31ca30725f758045ee79bc;Parent=5850f6387cd29426;Sampled=0;Lineage=1:3cc2d273:0,
1790020368.335,create,201,883.57,Root=1-6ab18b10-37ff9a9a6f5d052c08a19bc2;Parent=56c954e98022442d;Sampled=0;Lineage=1:3cc2d273:0,
1790020369.335,create,201,864.99,Root=1-6ab18b11-6fc5a8cb6094f7fd507b0dca;Parent=6501aa08fe52694f;Sampled=0;Lineage=1:3cc2d273:0,
1790020370.335,create,201,884.16,Root=1-6ab18b12-7096ffb77327065128cc0013;Parent=0025cb9963558e85;Sampled=0;Lineage=1:3cc2d273:0,
1790020371.335,create,201,590.83,Root=1-6ab18b13-1e38cefa140b61fc644b1050;Parent=5c85d7287e44ba67;Sampled=0;Lineage=1:3cc2d273:0,
1790020372.335,create,201,877.51,Root=1-6ab18b14-608bec107e9860b95433abb0;Parent=311077c7dbe3a616;Sampled=0;Lineage=1:3cc2d273:0,
1790020373.335,create,201,910.56,Root=1-6ab18b15-099ac40d54f238f63bc2aa7c;Parent=6ceb0e7128b16584;Sampled=0;Lineage=1:3cc2d273:0,
1790020374.335,create,201,619.93,Root=1-6ab18b16-3098cae0263e3d5f6a840ee4;Parent=54558d9eeecd9169;Sampled=0;Lineage=1:3cc2d273:0,
1790020375.335,cancel,200,617.52,Root=1-6ab18b17-58533f0d0485058b4b68723f;Parent=5b5d352f58388df7;Sampled=0;Lineage=1:3cc2d273:0,
1790020376.335,create,201,937.32,Root=1-6ab18b18-715f41e95b94ea86509d0923;Parent=25ece9744dded856;Sampled=0;Lineage=1:3cc2d273:0,
1790020377.335,create,201,900.6,Root=1-6ab18b19-30276ff81454537e2e1d4122;Parent=5121a6a41bfd4046;Sampled=0;Lineage=1:3cc2d273:0,
1790020378.335,create,201,862.15,Root=1-6ab18b1a-448f41fc46425e22452a3e41;Parent=3d04c37739dc3a13;Sampled=0;Lineage=1:3cc2d273:0,
1790020379.335,create,201,881.83,Root=1-6ab18b1b-6ac56cff587781d417289dab;Parent=4415cf332431adf7;Sampled=0;Lineage=1:3cc2d273:0,
1790020380.335,cancel,200,646.69,Root=1-6ab18b1c-7ffeeb2323121dee0914295a;Parent=5351009204786054;Sampled=0;Lineage=1:3cc2d273:0,
1790020381.335,create,201,883.62,Root=1-6ab18b1d-1397f87652d35e117c670700;Parent=10f7d2d794412d26;Sampled=0;Lineage=1:3cc2d273:0,
1790020382.335,create,201,1150.72,Root=1-6ab18b1e-15ce2cd10c00f6c0424a421b;Parent=3bac86e814c0daad;Sampled=0;Lineage=1:3cc2d273:0,
1790020383.335,create,201,631.85,Root=1-6ab18b1f-4b2fc9b379f9bd0e6839aa06;Parent=060e1e02bb2cc8a7;Sampled=0;Lineage=1:3cc2d273:0,
1790020384.335,create,201,962.45,Root=1-6ab18b20-3aebb2ae30cfe33e5e19a3fc;Parent=4e920828538628bb;Sampled=0;Lineage=1:3cc2d273:0,
1790020385.335,create,201,882.94,Root=1-6ab18b21-618419c2136e21d4146b2ee8;Parent=4ad669186f3c59fd;Sampled=0;Lineage=1:3cc2d273:0,
1790020386.335,create,201,906.52,Root=1-6ab18b22-3cacad2a0abbadca567b00f4;Parent=02c20e3f83b4d31a;Sampled=0;Lineage=1:3cc2d273:0,
1790020387.335,create,201,932.34,Root=1-6ab18b23-218dc43a70cff2d456ebdae2;Parent=3487ee969d3fe32b;Sampled=0;Lineage=1:3cc2d273:0,
1790020388.335,create,201,886.82,Root=1-6ab18b24-43bc0e0a6ba5abec49d13b97;Parent=41bacf6a34392ad9;Sampled=0;Lineage=1:3cc2d273:0,
1790020389.335,create,201,865.26,Root=1-6ab18b25-4a5d47a20be5768d764ec89d;Parent=18c328aed1872dd5;Sampled=0;Lineage=1:3cc2d273:0,
1790020390.335,create,201,906.79,Root=1-6ab18b26-720cdbcd453f94921ca494e0;Parent=31a69aa125f39177;Sampled=0;Lineage=1:3cc2d273:0,
1790020391.335,create,201,926.36,Root=1-6ab18b27-5617730544a1e41a35ea0b9c;Parent=3160d26c69a4251f;Sampled=0;Lineage=1:3cc2d273:0,
1790020392.335,get,200,464.48,Root=1-6ab18b28-21d80eb632c94d8d0fe3ce92;Parent=43d9606078e78506;Sampled=0;Lineage=1:3cc2d273:0,
1790020393.335,create,201,672.0,Root=1-6ab18b29-69336f9d7b5c656e62b07889;Parent=3fc6c48795a92ca7;Sampled=0;Lineage=1:3cc2d273:0,
1790020394.335,create,201,894.49,Root=1-6ab18b2a-67fa08093b2a4ea7467bab65;Parent=6a4d0fd7ad7c2171;Sampled=0;Lineage=1:3cc2d273:0,
1790020395.335,create,201,922.54,Root=1-6ab18b2b-6ea6e5de158bc76e4afe75a6;Parent=7dcceaf2cfe709bc;Sampled=0;Lineage=1:3cc2d273:0,
1790020396.335,create,201,943.6,Root=1-6ab18b2c-6eedc4934878420913654fdb;Parent=4304c9d4a13a15c0;Sampled=0;Lineage=1:3cc2d273:0,
1790020397.335,create,201,972.04,Root=1-6ab18b2d-028fcee25812bb413fc0adc2;Parent=5db8b7e41c0e7f4f;Sampled=0;Lineage=1:3cc2d273:0,
