run_id,campaign,arm,load_profile,fault_mode,visibility_timeout,max_receive_count,batch_size,delivery_delay,repeat,loss_rate,duplicate_rate,dlq_capture_rate,success_rate,stranded_rate,recovery_time_s,recovery_time_visible_s,throughput_msg_s,latency_p50_s,latency_p95_s,usd_total
2def26bd-f01c-5939-927a-3a77331de591,S_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,3.7877541456079764,1.0259608199905421,1.183297060212452,0.0007165924179293594
62ffa849-962a-50a4-820b-a7b07d1dabef,S_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,0,0.0,0.0,0.055,0.975,0.0,5.0,0.0,9.23631049073383,0.6486590122245772,1.2905171653175167,0.0005802219979500691
6927093e-f788-51b5-8167-e8f954cc91a4,S_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,9.650645660394918,0.4048053490386947,1.1146224734431782,0.0006852126039667694
8fac3d1d-7a15-580d-80d3-22ee0b822c7e,S_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,0,0.0,0.005,0.0,1.0,0.0,0.0,0.0,3.9330580646606186,0.7325603599450066,1.5309354305904002,0.0005870594650359253
0b15b367-c74b-5bed-a851-7abea33070ee,S_vt_consumer_kill,queue,normal,consumer_kill,90,5,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8044216428294695,0.5304984954744457,1.0903889836245872,0.0006959561590757443
68059e99-eed3-5b4d-b416-fbbe217eebe9,S_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,0,0.0,0.015,0.0,1.0,0.0,5.0,0.0,3.9093094469034013,0.6951303502639998,30.748236302045264,0.0005972358476600689
9d435f8d-6fae-509a-b290-191b44553432,S_vt_consumer_kill,queue,normal,consumer_kill,90,5,10,0,0,0.0,0.005,0.0,1.0,0.0,0.0,0.0,10.117733728114604,0.7286452163894674,1.0984397101274377,0.0005831655915906782
a0870dd4-63e5-535f-807c-95c5abd33ddc,S_vt_consumer_kill,queue,normal,consumer_kill,30,5,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.206954104306012,0.6770184341289339,1.1588048106722744,0.0006770857643885409
