run_id,campaign,arm,load_profile,fault_mode,visibility_timeout,max_receive_count,batch_size,delivery_delay,repeat,loss_rate,duplicate_rate,dlq_capture_rate,success_rate,stranded_rate,recovery_time_s,recovery_time_visible_s,throughput_msg_s,latency_p50_s,latency_p95_s,usd_total
f9db1bfd-4c0b-5655-a66d-7d1e4b462906,G_burst_mrc_unhandled_error,queue,burst,unhandled_error,30,10,10,0,1,0.0,0.15557692307692308,0.0,1.0,0.0,35.0,5.0,29.231019883822132,1.031182049656941,69.84382918186357,0.01689374850180021
07ac41bf-4a96-55f9-80a1-fcee283de588,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,4,0.0,0.08884615384615385,0.0,1.0,0.0,600.0,0.0,7.230636302647288,1.0265948865853005,612.3796917781574,0.016700708693371306
1b431c34-3f9b-5ff2-835e-3c6bf65dbc28,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,4,0.0,0.08884615384615385,0.0,1.0,0.0,600.0,0.0,7.230636302647288,1.0265948865853005,612.3796917781574,0.016700708693371306
33b14858-cd04-5ad0-b1d8-b873be45c79f,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,3,0.0,0.09326923076923077,0.0,1.0,0.0,30.0,5.0,28.873285090600177,1.0306121050045114,70.69427381563143,0.01641804799087605
352c59b7-67f2-57ae-bf65-5e102db459c2,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,0,0.0,0.10826923076923077,0.0,1.0,0.0,30.0,5.0,28.42506698390516,1.0313497669098624,69.08007134857044,0.016583197130423895
47f082b2-8a34-5fc6-8b28-a71c2b152510,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,1,0.0,0.0975,0.0,1.0,0.0,600.0,0.0,7.2269003816376145,1.0294246555282136,614.6416746196987,0.016800057693777473
56fc38fa-ca15-5581-b8ec-bd1b8678e7b0,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,0,0.0,0.08826923076923077,0.0,1.0,0.0,595.0,0.0,7.224006856146321,0.9809355541929599,612.4021936321928,0.016676820422073326
5e5713d2-31b5-5cf9-b0cc-d2bafc17a26f,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,3,0.0,0.09326923076923077,0.0,1.0,0.0,30.0,5.0,28.873285090600177,1.0306121050045114,70.69427381563143,0.01641804799087605
7090e755-3ddf-5a34-85ea-ef1459a7006c,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,2,0.0,0.09615384615384616,0.0,1.0,0.0,600.0,0.0,7.231876151574384,1.0280907358223814,613.8129173974297,0.016792265228967266
71e2ccbd-b18a-5f7d-b9ed-8025467e6b23,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,3,0.0,0.0948076923076923,0.0,1.0,0.0,600.0,0.0,7.228970531447318,1.0281410621435825,615.2099347280156,0.01671496616117789
87104641-a40c-51ad-b630-82308eb9c4aa,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,3,0.0,0.0948076923076923,0.0,1.0,0.0,600.0,0.0,7.228970531447318,1.0281410621435825,615.2099347280156,0.01671496616117789
8b7ca4f6-401b-518c-b80a-ff6606e66c6a,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,0,0.0,0.08826923076923077,0.0,1.0,0.0,595.0,0.0,7.224006856146321,0.9809355541929599,612.4021936321928,0.016676820422073326
8dcc0687-e7b2-5fb0-a2e2-d5acdead55dd,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,1,0.0,0.10942307692307693,0.0,1.0,0.0,30.0,5.0,29.11895938420569,1.0304415135077463,68.40204670908508,0.016586551368541324
97a1d668-ccec-54da-8d2f-16c546312e45,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,2,0.0,0.1026923076923077,0.0,1.0,0.0,30.0,5.0,29.152245829129164,1.0314249626406689,71.13177306322176,0.01649882307350151
9b26a6c1-b69b-5842-b24a-f7f9b6772c72,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,2,0.0,0.1026923076923077,0.0,1.0,0.0,30.0,5.0,29.152245829129164,1.0314249626406689,71.13177306322176,0.01649882307350151
9c286e15-73a9-5b24-8912-200bcf412cb5,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,4,0.0,0.09903846153846153,0.0,1.0,0.0,30.0,20.0,28.304604795301607,1.0297468311038074,71.10674785909964,0.016473123646619355
a2631928-4f43-52af-bff0-96644a66de41,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,1,0.0,0.10942307692307693,0.0,1.0,0.0,30.0,5.0,29.11895938420569,1.0304415135077463,68.40204670908508,0.016586551368541324
a3254cfd-59cc-5ce0-bf4b-8d6dd14e9e28,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,1,0.0,0.0975,0.0,1.0,0.0,600.0,0.0,7.2269003816376145,1.0294246555282136,614.6416746196987,0.016800057693777473
b93def5f-5ed4-5212-af7a-446ef6a93285,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,4,0.0,0.09903846153846153,0.0,1.0,0.0,30.0,20.0,28.304604795301607,1.0297468311038074,71.10674785909964,0.016473123646619355
d4dca98c-17e5-5cf8-ba95-1c491f62458e,G_burst_vt_consumer_kill,queue,burst,consumer_kill,600,5,10,0,2,0.0,0.09615384615384616,0.0,1.0,0.0,600.0,0.0,7.231876151574384,1.0280907358223814,613.8129173974297,0.016792265228967266
e8a2005d-abe7-5e63-85da-c4faffe20379,G_burst_vt_consumer_kill,queue,burst,consumer_kill,30,5,10,0,0,0.0,0.10826923076923077,0.0,1.0,0.0,30.0,5.0,28.42506698390516,1.0313497669098624,69.08007134857044,0.016583197130423895
