seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
194,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.334,2026-09-21T08:09:20.333+00:00,2d0bdbab-a317-440b-b11c-f5f6ac4be594,200,,False,397.751,23.9,115,90.12,True,41,logs
190,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.336,2026-09-21T08:09:20.335+00:00,c1233d70-c871-4c07-b30c-a844195cf181,200,,False,548.831,16.38,17,,False,41,logs
180,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.337,2026-09-21T08:09:20.336+00:00,a73600d2-c449-4c90-a98c-8747dedd5b34,200,,False,555.589,27.16,28,,False,41,logs
195,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.338,2026-09-21T08:09:20.337+00:00,c8c80864-7924-46ad-9837-1c828bad57aa,200,,False,522.704,29.73,30,,False,41,logs
197,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.339,2026-09-21T08:09:20.339+00:00,5378ee3c-d279-4ad5-86bb-35f9aa66fe95,200,,False,528.969,16.62,17,,False,41,logs
183,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.34,2026-09-21T08:09:20.339+00:00,b87047be-d408-42e7-82ba-3d6e050d1ee2,200,,False,515.511,18.09,19,,False,41,logs
185,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.341,2026-09-21T08:09:20.340+00:00,b67a1069-b1e9-4fc1-8cae-5096b79e3f7e,200,,False,517.512,26.05,27,,False,41,logs
191,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.341,2026-09-21T08:09:20.341+00:00,08807aea-cde1-49e0-b995-41059f466416,200,,False,554.605,31.74,32,,False,43,logs
188,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,3,,python-optimised-3,,1789978160.342,2026-09-21T08:09:20.342+00:00,34b148f6-53c6-444b-9b9f-a390602d5a2a,200,,False,529.246,20.56,21,,False,41,logs
219,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978162.996,2026-09-21T08:09:22.996+00:00,3857434f-d513-49b3-9f55-8e6156dbb587,200,,False,942.728,127.39,128,,False,79,logs
200,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978162.997,2026-09-21T08:09:22.996+00:00,752a52e4-af12-4847-bb0b-4b666d51ffbd,200,,False,593.004,178.42,315,136.21,True,78,logs
202,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978162.998,2026-09-21T08:09:22.998+00:00,56b3a8ef-28b4-4eeb-b7d2-155e70d265af,200,,False,616.727,188.58,338,148.79,True,78,logs
204,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978162.999,2026-09-21T08:09:22.999+00:00,3b429daf-6ef7-4943-b977-510d55344756,200,,False,646.799,204.13,352,147.63,True,78,logs
206,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.0,2026-09-21T08:09:22.999+00:00,4fa179db-d01e-4ef5-b70b-9f56e9f8f889,200,,False,649.506,199.99,348,147.76,True,79,logs
208,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.001,2026-09-21T08:09:23.000+00:00,34341e38-9762-4b25-b462-592f857c8051,200,,False,650.823,196.6,342,144.79,True,78,logs
201,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.002,2026-09-21T08:09:23.002+00:00,241ff780-0b39-414c-a72d-63de93ff12a6,200,,False,626.153,189.29,341,151.4,True,81,logs
210,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.002,2026-09-21T08:09:23.001+00:00,abb3c5ac-ec96-424d-9126-af49760275c3,200,,False,639.744,195.85,346,149.77,True,78,logs
203,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.003,2026-09-21T08:09:23.003+00:00,ba15dd71-f8ea-4be6-922d-165514bb85ca,200,,False,538.638,156.53,277,120.08,True,78,logs
205,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.004,2026-09-21T08:09:23.003+00:00,51ea9c45-9cec-4de1-a42a-dfff875d3d6f,200,,False,633.884,205.35,353,147.14,True,78,logs
207,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.004,2026-09-21T08:09:23.004+00:00,f8d9371f-5f1b-427f-a93a-866f3ed6eec7,200,,False,634.325,208.47,352,142.87,True,79,logs
209,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.005,2026-09-21T08:09:23.005+00:00,5cac533c-1c7c-4098-bf29-61c9a4534d3a,200,,False,1728.111,148.1,149,,False,85,logs
212,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.006,2026-09-21T08:09:23.005+00:00,8c63c39d-7cb3-43ae-b4d4-a0ce9739d73b,200,,False,999.72,143.96,144,,False,78,logs
213,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.007,2026-09-21T08:09:23.006+00:00,9631adce-017b-4415-9091-a3a1388fa74f,200,,False,1149.912,117.76,118,,False,78,logs
215,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.007,2026-09-21T08:09:23.007+00:00,d5e6a981-2871-42e3-8354-f7db5b7d1bc9,200,,False,1048.812,123.34,124,,False,81,logs
214,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.009,2026-09-21T08:09:23.008+00:00,05795525-3ecc-486b-84fa-336c1429bf24,200,,False,1514.205,124.19,125,,False,81,logs
217,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.009,2026-09-21T08:09:23.009+00:00,b50baab7-a719-4b77-89f9-094f5e47854f,200,,False,922.545,112.67,113,,False,78,logs
211,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.011,2026-09-21T08:09:23.010+00:00,26c709fa-eb8b-4091-9e93-3b514e0dbed7,200,,False,957.07,129.13,130,,False,79,logs
216,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.011,2026-09-21T08:09:23.011+00:00,4b7ed7cc-5700-4104-a926-6b1e6c5d4734,200,,False,1211.657,132.6,133,,False,81,logs
218,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,3,,nodejs-optimised-3,,1789978163.013,2026-09-21T08:09:23.012+00:00,297e65e8-2e5b-497e-ad47-24a398660cb5,200,,False,1041.402,140.13,141,,False,78,logs
239,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.908,2026-09-21T08:09:26.908+00:00,5ab9bdbf-3c5f-4b6c-a19a-51fca766785e,200,,False,1375.561,38.79,39,,False,111,logs
221,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.909,2026-09-21T08:09:26.908+00:00,504337f9-0e25-4ffe-a8ed-ae888230a5c9,200,,False,838.159,122.23,542,419.14,True,107,logs
222,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.91,2026-09-21T08:09:26.909+00:00,97bb9efc-427b-4cf5-adb9-886dc2efbb73,200,,False,871.649,120.94,543,421.6,True,109,logs
224,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.911,2026-09-21T08:09:26.910+00:00,81fdfc7f-9812-4f80-943f-5237ba3f9cd6,200,,False,1666.69,39.44,40,,False,111,logs
226,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.911,2026-09-21T08:09:26.911+00:00,8a26babe-f5fd-428b-8f52-b8b63bca4dbe,200,,False,826.89,117.63,531,412.79,True,107,logs
223,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.912,2026-09-21T08:09:26.912+00:00,bec93a31-68d7-405e-a9aa-79b52f025233,200,,False,848.275,114.2,548,433.09,True,107,logs
230,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.913,2026-09-21T08:09:26.913+00:00,7205b125-b728-49e2-9457-d71b0a550244,200,,False,862.976,136.67,557,420.33,True,107,logs
228,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.914,2026-09-21T08:09:26.913+00:00,8bc9bbf6-ddec-415d-9376-60bdfe879a75,200,,False,867.287,141.05,591,449.54,True,108,logs
220,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.915,2026-09-21T08:09:26.915+00:00,d4b77458-15b4-4091-8658-49d3df624985,200,,False,1484.337,42.4,43,,False,109,logs
232,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.915,2026-09-21T08:09:26.914+00:00,daf1cf31-bb92-4f07-a60c-2016790a4d7f,200,,False,809.637,116.77,535,417.83,True,109,logs
227,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.916,2026-09-21T08:09:26.916+00:00,84b56d0a-c4e5-43d7-8c51-5f6d705f9ae6,200,,False,838.721,129.0,546,416.32,True,107,logs
236,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.916,2026-09-21T08:09:26.915+00:00,9acf36fe-7662-442f-b7f4-cb22ae35f996,200,,False,876.351,136.96,584,446.06,True,111,logs
229,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.917,2026-09-21T08:09:26.917+00:00,1fbf5e35-9437-4a8f-a2c6-106d2ce669e7,200,,False,831.817,129.35,547,417.06,True,111,logs
231,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.918,2026-09-21T08:09:26.917+00:00,f82e4c71-4f81-4473-9a27-c7fba3db8aff,200,,False,860.504,46.78,47,,False,109,logs
233,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.919,2026-09-21T08:09:26.919+00:00,43390710-8c2e-4f00-adfb-c0ffec90d7a0,200,,False,1256.909,46.63,47,,False,111,logs
235,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.919,2026-09-21T08:09:26.918+00:00,653969f1-8ed8-4e7e-81a0-03d9c8a55292,200,,False,1080.858,49.13,50,,False,111,logs
238,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.921,2026-09-21T08:09:26.921+00:00,a98bc298-f7da-453f-bcda-1b0b5801ba51,200,,False,1316.075,43.41,44,,False,111,logs
225,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.922,2026-09-21T08:09:26.922+00:00,724786a0-b4e6-4042-81b6-ed05525da193,200,,False,1450.955,49.98,50,,False,111,logs
234,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.924,2026-09-21T08:09:26.924+00:00,6bc3f2cf-a2cc-452b-8cdc-fc47dc2980b3,200,,False,1644.619,36.07,37,,False,109,logs
237,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,3,,java-optimised-3,,1789978166.924,2026-09-21T08:09:26.923+00:00,54048897-aa1c-442e-8e6f-d1b16af59d59,200,,False,1278.73,51.8,52,,False,109,logs
259,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.677,2026-09-21T08:09:30.677+00:00,4c92c719-52c9-4ce6-be00-cf43b1965393,200,,False,1586.098,139.73,140,,False,78,logs
240,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.678,2026-09-21T08:09:30.677+00:00,911c8876-864e-43c5-b7d5-a552da4be227,200,,False,641.028,191.53,334,142.08,True,78,logs
241,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.679,2026-09-21T08:09:30.678+00:00,d159df95-6b68-4d0e-a6ad-be8b2d4f79a6,200,,False,654.953,193.76,347,152.79,True,78,logs
243,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.68,2026-09-21T08:09:30.679+00:00,270bc058-c9a8-4f7d-8a49-1772d4f10e12,200,,False,627.724,180.66,330,148.4,True,78,logs
247,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.68,2026-09-21T08:09:30.680+00:00,680e5bc8-ce06-4d65-be2a-d7872c6a569f,200,,False,630.037,180.99,325,143.09,True,79,logs
245,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.681,2026-09-21T08:09:30.681+00:00,ee8cc49b-55bf-4138-a2d4-3a9054b8d3df,200,,False,633.319,191.61,332,140.0,True,78,logs
250,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.682,2026-09-21T08:09:30.682+00:00,97eca046-e0d4-44c5-bcd6-1913e864d405,200,,False,627.796,179.9,326,146.01,True,78,logs
248,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.683,2026-09-21T08:09:30.682+00:00,48b6f66c-6bd0-47b4-8f8c-9140f74d3817,200,,False,1715.146,125.8,126,,False,78,logs
254,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.683,2026-09-21T08:09:30.683+00:00,475cadf0-ac8d-4e9b-9f15-02786165b7d1,200,,False,615.039,204.15,351,146.67,True,78,logs
249,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.684,2026-09-21T08:09:30.684+00:00,46089e10-4e45-4df0-b851-3916c9a78e72,200,,False,592.841,187.04,330,142.78,True,78,logs
251,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.685,2026-09-21T08:09:30.685+00:00,791df700-90c5-429c-b1a3-320de4927f0a,200,,False,624.5,181.94,329,146.41,True,79,logs
252,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.686,2026-09-21T08:09:30.685+00:00,135ac9b7-adf6-4291-8c7a-55b0851c5baf,200,,False,750.89,207.47,352,143.57,True,78,logs
258,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.686,2026-09-21T08:09:30.686+00:00,fb1fc66f-a7e0-4e40-a94e-91680328fa53,200,,False,1305.806,144.3,145,,False,78,logs
257,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.687,2026-09-21T08:09:30.686+00:00,135f4557-93a9-4ef2-83ff-6feb93d9dfcd,200,,False,1567.682,126.91,127,,False,78,logs
244,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.688,2026-09-21T08:09:30.688+00:00,4fabfec9-55ed-449f-9099-81904ac20f74,200,,False,1164.138,138.71,139,,False,78,logs
256,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.688,2026-09-21T08:09:30.687+00:00,81c88e9a-5519-4322-a3e9-e6855d0cede7,200,,False,1049.242,126.56,127,,False,78,logs
253,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.69,2026-09-21T08:09:30.689+00:00,5897f0ea-fe63-4281-add8-42e14ac95d53,200,,False,1226.681,122.47,123,,False,78,logs
242,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.691,2026-09-21T08:09:30.690+00:00,b151e9b7-3d09-4ef2-8529-f33dc9761171,200,,False,1494.24,143.25,144,,False,82,logs
255,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.691,2026-09-21T08:09:30.691+00:00,64df7941-8e4f-4049-9fb5-9b514893e4e6,200,,False,806.627,116.53,117,,False,78,logs
246,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,4,,nodejs-optimised-4,,1789978170.692,2026-09-21T08:09:30.691+00:00,317f29e6-5aec-4753-aad1-264daff54062,200,,False,1449.608,128.34,129,,False,78,logs
260,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.514,2026-09-21T08:09:34.514+00:00,dde7d2bb-3503-427b-9dba-33a08d1e599f,200,,False,407.885,31.15,119,87.39,True,41,logs
279,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.514,2026-09-21T08:09:34.513+00:00,14657a6f-c382-47e5-bae7-c25d7b26fd9c,200,,False,395.308,21.2,109,87.73,True,41,logs
262,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.516,2026-09-21T08:09:34.515+00:00,93de5ccc-ae71-4565-b479-a5f8b5bb2dbd,200,,False,417.248,28.61,117,87.94,True,41,logs
264,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.517,2026-09-21T08:09:34.516+00:00,afd2020d-3670-4039-989c-878906020d3d,200,,False,427.525,17.02,105,87.24,True,41,logs
267,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.518,2026-09-21T08:09:34.517+00:00,70d6f173-efec-438b-94c0-fce0d28f4b1e,200,,False,424.2,17.69,106,87.58,True,41,logs
268,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.519,2026-09-21T08:09:34.518+00:00,1d4422f1-9360-4e0b-9958-8ad143a56e8e,200,,False,406.336,19.1,107,86.95,True,43,logs
270,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.519,2026-09-21T08:09:34.519+00:00,d899acc7-d169-49fd-975f-63a0ea61acbf,200,,False,408.686,31.8,117,84.26,True,43,logs
275,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.52,2026-09-21T08:09:34.520+00:00,0b37d5bc-f9f4-4da6-8d9b-ec2cabc88b95,200,,False,397.069,17.39,103,85.47,True,41,logs
261,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.522,2026-09-21T08:09:34.521+00:00,088ae16e-4732-43c2-913f-1aaced7d7970,200,,False,403.043,27.63,115,87.08,True,41,logs
269,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.522,2026-09-21T08:09:34.522+00:00,d394819b-7c9d-4cd2-a372-dd5f085a8ec8,200,,False,387.657,26.79,120,93.08,True,41,logs
274,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.523,2026-09-21T08:09:34.523+00:00,4ae7aed4-b15a-43a1-a5c1-e6ba4f5250d0,200,,False,546.51,27.01,28,,False,43,logs
278,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.524,2026-09-21T08:09:34.523+00:00,1e6c1907-1812-4a38-9353-58c37bd097ec,200,,False,519.042,16.95,17,,False,41,logs
266,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.525,2026-09-21T08:09:34.524+00:00,71ea152a-4bbf-4a11-acc7-8eb6074b8de1,200,,False,533.041,26.62,27,,False,43,logs
273,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.526,2026-09-21T08:09:34.526+00:00,52a9e590-5b4e-43f2-96c8-0b311793e6e6,200,,False,524.275,16.28,17,,False,41,logs
276,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.527,2026-09-21T08:09:34.526+00:00,b7b0799f-2f6a-44c1-9dbf-543f063895e8,200,,False,566.399,32.49,33,,False,41,logs
277,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.527,2026-09-21T08:09:34.527+00:00,0666c516-2545-494f-899e-43d624097ee0,200,,False,525.927,22.13,23,,False,41,logs
265,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.528,2026-09-21T08:09:34.528+00:00,f906cd28-3b00-4851-841d-124e97cec821,200,,False,525.618,31.09,32,,False,41,logs
263,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.529,2026-09-21T08:09:34.528+00:00,c499a2bc-41d9-465a-af4c-a58c0792804a,200,,False,516.367,18.04,19,,False,41,logs
271,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.53,2026-09-21T08:09:34.529+00:00,a2050760-8002-4e23-a775-0cf392eb4a75,200,,False,536.771,27.8,28,,False,41,logs
272,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,4,,python-optimised-4,,1789978174.53,2026-09-21T08:09:34.530+00:00,ad4a7019-72a5-436f-aa6b-c1d642307e28,200,,False,505.698,21.29,22,,False,41,logs
280,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.263,2026-09-21T08:09:37.263+00:00,6ff2e134-2882-4942-aae4-9b87f231b526,200,,False,842.727,122.94,537,413.89,True,107,logs
299,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.263,2026-09-21T08:09:37.262+00:00,07cf551a-889b-43e8-9955-77637b1e8b47,200,,False,1645.143,41.42,42,,False,107,logs
283,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.265,2026-09-21T08:09:37.264+00:00,3dae7194-8e0e-4173-8c31-0482625303a4,200,,False,824.597,132.83,555,421.31,True,108,logs
285,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.266,2026-09-21T08:09:37.265+00:00,1e02b979-0a18-4640-ae62-489d50a0790f,200,,False,858.185,115.91,539,422.82,True,109,logs
281,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.267,2026-09-21T08:09:37.266+00:00,04dd9e34-973a-47b2-b5b7-261b55a06682,200,,False,842.603,132.23,543,410.02,True,113,logs
289,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.267,2026-09-21T08:09:37.267+00:00,fa40f5d0-a1a2-4d51-8c93-9aef0b3467f4,200,,False,847.951,130.04,558,427.46,True,95,logs
291,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.268,2026-09-21T08:09:37.268+00:00,ee309ade-0438-4ff7-89ce-4030bf67eaf6,200,,False,862.816,131.39,570,437.88,True,107,logs
294,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.269,2026-09-21T08:09:37.269+00:00,cd7e1106-09c1-4bc5-b20f-43708206554a,200,,False,813.13,121.09,542,420.75,True,107,logs
282,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.27,2026-09-21T08:09:37.269+00:00,a41546fe-e059-4708-a3e1-9ce87aa1b87b,200,,False,724.023,117.84,452,334.08,True,109,logs
290,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.271,2026-09-21T08:09:37.270+00:00,a47301e2-cf1f-458f-a26d-90c09751c919,200,,False,708.407,115.53,454,337.94,True,109,logs
295,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.271,2026-09-21T08:09:37.271+00:00,014f291d-fce2-404e-86c8-cb6e63e9eaef,200,,False,807.021,115.92,540,423.26,True,107,logs
284,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.273,2026-09-21T08:09:37.273+00:00,773ed198-d7c1-442e-8078-95ffcd3a6f0e,200,,False,1245.794,32.44,33,,False,107,logs
293,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.273,2026-09-21T08:09:37.272+00:00,c2659d3e-bae3-4187-b92a-9a77f9175301,200,,False,1384.8,39.97,40,,False,109,logs
288,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.274,2026-09-21T08:09:37.274+00:00,495e4e0f-8112-498c-946a-9b751dace899,200,,False,2703.867,35.84,36,,False,107,logs
296,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.275,2026-09-21T08:09:37.275+00:00,6efffd47-0a41-40bf-ba2c-84a053fa7a3b,200,,False,1352.228,36.91,37,,False,107,logs
292,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.276,2026-09-21T08:09:37.276+00:00,d99f5f31-b553-4171-a551-47c1b0b5401e,200,,False,1624.599,29.3,30,,False,109,logs
287,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.277,2026-09-21T08:09:37.277+00:00,fa23ed06-6966-41ea-a613-87c7a5b88ceb,200,,False,972.078,42.63,43,,False,107,logs
297,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.277,2026-09-21T08:09:37.277+00:00,c91d6aa1-d176-4d56-990f-133a9e236eab,200,,False,1037.051,39.13,40,,False,107,logs
298,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.278,2026-09-21T08:09:37.277+00:00,12041c8f-8f74-4b21-9ab6-d8a9df177d2a,200,,False,1436.086,36.65,37,,False,109,logs
286,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,4,,java-optimised-4,,1789978177.279,2026-09-21T08:09:37.278+00:00,04e14d3e-5d40-4859-87f7-317fbe9932c0,200,,False,763.203,18.5,19,,False,109,logs
